dist_to_nearest_tss,in_gene_body,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,n_samples_detected,growth_rate,abundance_fold_change,label
221247.0,0.0,4946325.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,5.062595033026967
221290.0,0.0,4946368.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.19722457733622
221854.0,0.0,4946932.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.555348061489413
222247.0,0.0,4947325.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,3.0,3.310238645111624,1.3862943611198904,4.941642422609304
223226.0,0.0,4948304.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.772588722239781
223256.0,0.0,4948334.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.8918202981106265
224828.0,0.0,4949906.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,4.007333185232471
225725.0,0.0,4950803.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,5.327876168789581
228086.0,0.0,4953164.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.70805020110221
231456.0,0.0,4956534.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.4339872044851463
232385.0,0.0,4957463.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.833213344056216
235269.0,0.0,4960347.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,5.3981627015177525
237041.0,0.0,4962119.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,8.0,3.061420873199164,2.343407087514301,6.030685260261263
237313.0,0.0,4962391.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,1.9459101490553128
238777.0,0.0,4963855.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,4.189654742026425
239971.0,0.0,4965049.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.19722457733622
248058.0,0.0,4973136.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,4.0,-0.4135829342620808,-0.9444616088408512,3.295836866004329
248169.0,0.0,4973247.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.784189633918261
254350.0,0.0,4979428.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.70805020110221
531328.0,0.0,5256406.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.1780538303479458
540236.0,0.0,5265314.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.5649493574615367
573369.0,0.0,5298447.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,5.0,-0.199454125551123,0.1053605156578263,3.951243718581428
640580.0,0.0,5365658.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.218875824868201
764339.0,0.0,5489417.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,3.0,2.0422989990313214,2.886395609516525,5.525452939131784
1171708.0,0.0,5896786.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.218875824868201
1177906.0,0.0,5902984.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.9444389791664403
1356700.0,0.0,6081778.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.772588722239781
1542847.0,0.0,6267925.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.4849066497880004
1648173.0,0.0,6373251.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.995732273553991
1651792.0,0.0,6376870.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.9889840465642745
1817833.0,0.0,6542911.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.3978952727983707
1910450.0,0.0,6635528.0,23244.0,1.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,2.079441541679836
1964207.0,0.0,6689285.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,1.0,0.0,0.0,3.258096538021482
1903365.0,0.0,6933818.0,3021.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2.8903717578961645
1850258.0,0.0,6986925.0,3021.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.258096538021482
1724517.0,0.0,7112666.0,3021.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.367295829986474
1603136.0,0.0,7234047.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2.19722457733622
1583650.0,0.0,7253533.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.343805421853684
1551480.0,0.0,7285703.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.248495242049359
1194065.0,0.0,7643118.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.367295829986474
1134414.0,0.0,7702769.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.4011973816621555
833198.0,0.0,8003985.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.02535169073515
801576.0,0.0,8035607.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.219507705176107
591559.0,0.0,8245624.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.7602001539645878,0.9409833444645268,3.713572066704308
474804.0,0.0,8362379.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.58351893845611
348584.0,0.0,8488599.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.1411342057993332,1.2729656758128876,4.31748811353631
60236.0,0.0,8776947.0,3021.0,1.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2.079441541679836
15098.0,0.0,8822085.0,3021.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,3.1354942159291497
138935.0,0.0,9002397.0,3021.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,3.332204510175204
218608.0,0.0,9109401.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,5.187385805840755
216187.0,0.0,9111822.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,5.723585101952381
210338.0,0.0,9117671.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,1.3862943611198906
208384.0,0.0,9119625.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.367295829986474
205456.0,0.0,9122553.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.713572066704308
192290.0,0.0,9135719.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,2.0,-7.351809083910704,-1.8897398775882583,5.41610040220442
189650.0,0.0,9138359.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,6.0,0.3281876747295489,0.5389965007326869,3.8918202981106265
181339.0,0.0,9146670.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.833213344056216
178756.0,0.0,9149253.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.833213344056216
167738.0,0.0,9160271.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.044522437723423
162391.0,0.0,9165618.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.8918202981106265
159847.0,0.0,9168162.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,5.58724865840025
152152.0,0.0,9175857.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.995732273553991
150260.0,0.0,9177749.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,4.672828834461906
98580.0,0.0,9229429.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,2.0,0.4362329997433921,-2.549445170925571,4.852030263919617
9259.0,1.0,9337268.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.302585092994046
172289.0,0.0,9500298.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.1354942159291497
268395.0,0.0,9596404.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.044522437723423
269031.0,0.0,9597040.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,2.0,3.310238645111621,1.85238409104449,3.9318256327243257
316963.0,0.0,9644972.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,4.634728988229636
548800.0,0.0,9876809.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.8918202981106265
602891.0,0.0,9930900.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.4849066497880004
651912.0,0.0,9979921.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.9444389791664403
672579.0,0.0,10000588.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,4.48863636973214
785958.0,0.0,10113967.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,2.0,0.4041570438799076,1.3862943611198906,3.332204510175204
890389.0,0.0,10218398.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,2.079441541679836
897178.0,0.0,10225187.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,5.10594547390058
982977.0,0.0,10310986.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.713572066704308
1213818.0,0.0,10541827.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.367295829986474
1215166.0,0.0,10543175.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,11.0,-10.940898743503583,-0.7985076962177722,6.823286122355687
1249167.0,0.0,10577176.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,2.0,5.427251732101611,1.9278916435526343,5.10594547390058
1252467.0,0.0,10580476.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,1.0,0.0,0.0,3.258096538021482
1247237.0,0.0,10612956.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,1.6094379124341005
1243711.0,0.0,10616482.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.258096538021482
1242643.0,0.0,10617550.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.332204510175204
1210434.0,0.0,10649759.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,0.0192455735180908,0.0689928714869516,2.70805020110221
1192194.0,0.0,10667999.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.19722457733622
1174660.0,0.0,10685533.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,5.2574953720277815
1170467.0,0.0,10689726.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,6.331501849893691
1148340.0,0.0,10711853.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.5649493574615367
1147691.0,0.0,10712502.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,-0.7014028056112233,-0.4307829160924541,2.995732273553991
1138609.0,0.0,10721584.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.70805020110221
1126049.0,0.0,10734144.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,1.999999999999999,0.1670540846631665,3.951243718581428
1110833.0,0.0,10749360.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.302585092994046
1048510.0,0.0,10811683.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.110873864173311
1001604.0,0.0,10858589.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.61512051684126
925656.0,0.0,10934537.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,0.5625,1.1700712526502546,3.367295829986474
862515.0,0.0,10997678.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.4657359027997265
852392.0,0.0,11007801.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.3978952727983707
841151.0,0.0,11019042.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.465908118654584
830572.0,0.0,11029621.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.610917912644224
829085.0,0.0,11031108.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,-10.940898743503583,-1.89550577953134,6.428105272684596
814280.0,0.0,11045913.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,1.9459101490553128
787843.0,0.0,11072350.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.4657359027997265
785236.0,0.0,11074957.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.3978952727983707
780778.0,0.0,11079415.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.4849066497880004
775759.0,0.0,11084434.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,1.9459101490553128
761003.0,0.0,11099190.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,-0.4008016032064133,-0.4519851237430574,2.3978952727983707
758125.0,0.0,11102068.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,-10.940898743503583,-1.4495892114922038,5.926926025970411
711547.0,0.0,11148646.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,5.278114659230517
623230.0,0.0,11236963.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.6635616461296463
522521.0,0.0,11337672.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,0.4234026173979989,0.5798184952529422,3.218875824868201
441408.0,1.0,11418785.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,-10.940898743503583,-0.8391010931830256,4.394449154672439
396235.0,1.0,11463958.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.258096538021482
267982.0,1.0,11592211.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,5.0,0.9034594103077712,-0.0909717782057266,5.726847747587197
258124.0,1.0,11602069.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.060443010546419
255668.0,1.0,11604525.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.951243718581428
252890.0,1.0,11607303.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,5.8944028342648505
237497.0,1.0,11622696.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.5263605246161616
232353.0,1.0,11627840.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.079441541679836
230959.0,1.0,11629234.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.70805020110221
163160.0,1.0,11697033.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.6390573296152584
147336.0,1.0,11712857.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.58351893845611
115243.0,1.0,11744950.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.737669618283368
104954.0,1.0,11755239.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,1.9459101490553128
46835.0,1.0,11813358.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.204692619390966
46814.0,1.0,11813379.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.1354942159291497
20217.0,0.0,11880410.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,1.791759469228055
70826.0,0.0,11931019.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.828641396489095
77169.0,0.0,11937362.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,1.791759469228055
97476.0,0.0,11957669.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,2.0,1.0464058234758875,2.066862759472976,4.3694478524670215
102129.0,0.0,11962322.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.3978952727983707
104562.0,0.0,11964755.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,3.044522437723423
106735.0,0.0,11966928.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.74493212836325
107842.0,0.0,11968035.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,4.356708826689592
108186.0,0.0,11968379.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.0,0.0,0.0,2.70805020110221
105159.0,0.0,11987563.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.6390573296152584
93267.0,0.0,11999455.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,4.77912349311153
86259.0,0.0,12006463.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.1354942159291497
71252.0,0.0,12021470.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,4.418840607796598
57915.0,0.0,12034807.0,177422.0,1.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,2.0,4.4493882091212456,1.3240520522426698,5.384495062789089
16121.0,0.0,12076601.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.1354942159291497
14744.0,0.0,12077978.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.688879454113936
14127.0,0.0,12078595.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,2.0,3.249999999999998,0.3011050927839216,3.912023005428146
12598.0,0.0,12080124.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,3.0,-0.0207030799856292,-0.1541506798272582,2.833213344056216
2773.0,0.0,12089949.0,177422.0,1.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.70805020110221
740.0,0.0,12091982.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.3978952727983707
13897.0,1.0,12106619.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.5263605246161616
16573.0,1.0,12109295.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,2.0,-9.853733641262515,-1.177304557243774,5.220355825078324
18422.0,1.0,12111144.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.8501476017100575
32280.0,1.0,12125002.0,177422.0,1.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.302585092994046
52992.0,1.0,12145714.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.70805020110221
64390.0,1.0,12157112.0,177422.0,1.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,2.0,-10.940898743503583,-3.707455839686872,5.093750200806762
64431.0,1.0,12157153.0,177422.0,1.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.4011973816621555
65297.0,1.0,12158019.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.5649493574615367
69058.0,1.0,12161780.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.3978952727983707
69375.0,1.0,12162097.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,2.0,0.1539645881447274,0.0277795641070754,4.290459441148391
72458.0,1.0,12165180.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,2.302585092994046
86588.0,1.0,12179310.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,1.0,0.0,0.0,3.218875824868201
89294.0,1.0,12182016.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,3.0,-7.499999999999991,0.0,4.276666119016055
