gene_id,gene_name,chrom,start,end,strand,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000166441,RPL27A,chr11,8682732,8714759,1,0,103,0,2,0,0.895,63,7,49,0,2,0,59.12215454545455
ENSG00000166444,DENND2B,chr11,8693343,8910951,-1,0,60,0,2,0,0.815,273,11,250,2,0,0,61.26076347031963
ENSG00000166452,AKIP1,chr11,8911113,8922406,1,0,79,0,1,0,0.84,14,2,11,0,2,0,64.14408333333333
ENSG00000176029,C11orf16,chr11,8920076,8933006,-1,0,18,0,0,8329,,13,1,11,0,0,0,64.53987857142857
ENSG00000176009,ASCL3,chr11,8937578,8943016,-1,0,38,0,0,20889,,2,0,2,0,0,0,65.12898333333334
ENSG00000175348,TMEM9B,chr11,8947202,8965011,-1,0,38,0,1,0,0.74,18,3,13,0,1,0,65.83591052631579
ENSG00000175352,NRIP3,chr11,8965682,9005288,-1,0,51,0,1,0,0.9,32,3,15,4,0,0,67.310395
ENSG00000175356,SCUBE2,chr11,9019476,9138114,-1,0,181,0,1,0,1.02,135,4,101,8,0,0,71.39715583333333
ENSG00000184014,DENND5A,chr11,9138825,9265959,-1,0,46,0,1,0,0.96,140,2,130,0,3,0,74.06155859375
ENSG00000166471,TMEM41B,chr11,9280654,9314636,-1,0,52,0,1,0,0.93,22,2,16,1,1,0,78.25458285714288
ENSG00000205339,IPO7,chr11,9384626,9448127,1,0,107,0,1,0,0.87,62,1,52,1,1,0,81.9704515625
ENSG00000166478,ZNF143,chr11,9460319,9529002,1,0,190,0,1,0,0.87,59,2,55,0,2,0,82.43701999999999
ENSG00000166483,WEE1,chr11,9573668,9593457,1,0,922,0,1,0,0.99,30,5,21,0,2,0,80.68617
ENSG00000133789,SWAP70,chr11,9664072,9752993,1,0,151,0,1,0,0.72,104,1,95,0,0,0,73.20765111111112
ENSG00000133812,SBF2,chr11,9776776,10304877,-1,0,144,0,4,0,0.7975,435,6,360,15,3,0,61.03488264150944
ENSG00000148926,ADM,chr11,10303392,10307397,1,0,758,0,2,0,0.72,12,3,9,0,3,0,62.27314
ENSG00000133805,AMPD3,chr11,10308162,10507877,1,0,169,0,2,0,0.825,269,7,246,2,3,0,63.89612388059702
ENSG00000110315,RNF141,chr11,10511673,10541334,-1,0,41,0,1,0,0.85,38,1,35,0,2,0,65.94471
ENSG00000133800,LYVE1,chr11,10556966,10611689,-1,0,426,0,0,15571,,81,1,77,0,0,0,66.33016607142856
ENSG00000072952,IRAG1,chr11,10573091,10693988,-1,0,267,0,0,31696,,171,3,164,0,0,0,66.6749680327869
ENSG00000198730,CTR9,chr11,10751018,10801625,1,0,145,0,1,0,0.97,51,2,42,4,1,0,71.87415576923078
ENSG00000110321,EIF4G2,chr11,10797050,10808940,-1,0,259,0,1,0,0.84,27,5,22,0,1,0,73.20406153846153
ENSG00000236287,ZBED5,chr11,10812074,10858796,-1,0,29,0,1,0,0.98,46,5,32,2,1,0,74.33560833333333
ENSG00000110328,GALNT18,chr11,11270864,11622431,-1,0,82,0,1,0,0.83,413,3,319,19,0,0,51.55788551136364
ENSG00000254598,CSNK2A3,chr11,11351942,11353250,-1,0,36,0,0,267324,,2,0,0,1,0,0,47.369699999999995
ENSG00000170242,USP47,chr11,11841423,11961887,1,0,133,0,1,0,0.91,108,3,84,4,1,0,69.30641557377048
ENSG00000050165,DKK3,chr11,11956207,12009948,-1,0,538,0,1,0,0.85,102,4,97,0,0,0,71.04585818181818
ENSG00000133816,MICAL2,chr11,12094008,12362140,1,0,143,0,1,0,0.8,424,4,389,7,7,0,76.52622565055762
ENSG00000197702,PARVA,chr11,12377482,12535356,1,0,98,0,1,0,0.93,181,1,166,1,0,0,67.65238050314466
ENSG00000187079,TEAD1,chr11,12674421,12944737,1,0,550,0,1,0,1.16,380,2,357,3,0,0,66.32668161764707
ENSG00000189431,RASSF10,chr11,13009316,13012119,1,0,135,0,1,0,0.88,10,1,9,0,0,0,71.254925
ENSG00000133794,BMAL1,chr11,13276647,13388048,1,0,680,0,1,0,0.91,154,1,142,3,2,0,60.66823482142858
ENSG00000148925,BTBD10,chr11,13388004,13464029,-1,0,56,0,1,0,0.8,49,3,36,3,1,0,56.13871558441558
ENSG00000152266,PTH,chr11,13492054,13496181,-1,0,1551,0,0,28311,,2,1,1,0,0,0,52.992380000000004
ENSG00000197601,FAR1,chr11,13667462,13732367,1,0,242,0,1,0,0.92,62,3,48,2,2,0,45.940074242424245
ENSG00000262655,SPON1,chr11,13962694,14268133,1,0,179,0,2,0,0.755,245,1,185,11,1,0,46.49891045751634
ENSG00000133818,RRAS2,chr11,14277922,14364506,-1,0,493,0,1,0,1.02,92,3,82,1,1,0,55.19511931818182
ENSG00000129083,COPB1,chr11,14443357,14500027,-1,0,83,0,1,0,0.82,34,1,32,1,2,0,60.035274137931026
ENSG00000256206,,chr11,14493783,14520344,-1,0,0,0,2,0,0.845,15,2,12,0,2,0,60.0698962962963
ENSG00000129084,PSMA1,chr11,14504211,14643635,-1,0,204,0,2,0,0.865,119,2,112,1,6,0,56.734573758865245
ENSG00000152270,PDE3B,chr11,14643663,14874614,1,0,347,0,2,0,0.83,151,1,120,5,2,0,50.62267543103448
ENSG00000186104,CYP2R1,chr11,14877440,14892247,-1,0,190,0,1,0,0.94,16,2,9,1,1,0,50.6825625
ENSG00000175868,CALCB,chr11,14904997,15082342,1,0,253,0,4,0,0.81,95,5,51,8,2,0,49.168177094972066
ENSG00000110680,CALCA,chr11,14966622,14972354,-1,0,2015,0,1,0,0.85,7,2,1,1,0,0,49.974716666666666
ENSG00000188487,INSC,chr11,15112424,15247208,1,0,60,0,1,0,0.74,127,1,98,10,0,0,41.545305882352935
ENSG00000110693,SOX6,chr11,15966449,16739591,-1,0,308,0,5,0,0.92,524,7,367,25,1,0,60.18008064516129
ENSG00000110696,C11orf58,chr11,16613132,16758340,1,0,82,0,2,0,0.85,63,2,38,2,1,0,60.37337397260273
ENSG00000166689,PLEKHA7,chr11,16777297,17014420,-1,0,137,0,2,0,0.89,318,5,300,1,1,0,62.41858571428572
ENSG00000110700,RPS13,chr11,17074385,17077727,-1,0,94,0,1,0,0.89,9,3,6,0,1,0,64.39414000000002
ENSG00000011405,PIK3C2A,chr11,17077730,17207986,-1,0,849,0,2,0,0.805,101,3,72,5,2,0,67.2540145038168
ENSG00000070081,NUCB2,chr11,17208072,17349980,1,0,434,0,2,0,0.755,110,2,85,7,2,0,70.75043006993006
ENSG00000188211,NCR3LG1,chr11,17351800,17377341,1,0,125,0,2,0,1.08,21,1,15,0,1,0,68.47951153846154
ENSG00000187486,KCNJ11,chr11,17365172,17389353,-1,0,443,0,2,0,0.805,32,2,26,0,0,0,67.744604
ENSG00000006071,ABCC8,chr11,17392498,17476894,-1,0,623,0,1,0,0.93,115,2,106,0,0,0,63.83619999999999
ENSG00000006611,USH1C,chr11,17493895,17544416,-1,0,215,0,1,0,0.81,72,1,57,7,0,0,58.2465431372549
ENSG00000188162,OTOG,chr11,17547259,17647150,1,0,90,0,0,2754,,96,1,25,23,0,0,55.17503663366336
ENSG00000129152,MYOD1,chr11,17719571,17722136,1,6,395,1,1,0,0.79,8,1,7,0,0,0,54.0199
ENSG00000129159,KCNC1,chr11,17734774,17856804,1,0,160,0,3,0,0.9033,164,1,148,3,0,0,54.05506178861789
ENSG00000129158,SERGEF,chr11,17788043,18013047,-1,0,25,0,2,0,0.875,209,2,169,15,1,0,54.71566017699114
ENSG00000129167,TPH1,chr11,18017555,18046269,-1,0,467,0,1,0,0.95,8,0,4,1,0,0,58.02158965517241
ENSG00000166788,SAAL1,chr11,18069935,18106108,-1,0,45,0,1,0,1.04,21,1,14,1,1,0,61.31854324324324
ENSG00000179826,MRGPRX3,chr11,18120955,18138488,1,0,679,0,0,14791,,8,1,1,0,0,0,63.64155
ENSG00000179817,MRGPRX4,chr11,18172837,18174280,1,0,684,0,0,15057,,3,1,2,0,0,0,65.35655
ENSG00000148965,SAA4,chr11,18231344,18236860,-1,0,85,0,0,21985,,6,1,1,0,0,0,66.51544285714286
ENSG00000255071,SAA2-SAA4,chr11,18231423,18248635,-1,0,2,0,0,22064,,17,1,11,0,1,0,66.61164210526316
ENSG00000134339,SAA2,chr11,18239223,18248668,-1,0,1088,0,0,29864,,10,0,9,0,1,0,66.67598181818181
ENSG00000173432,SAA1,chr11,18266260,18269977,1,0,1141,0,0,52101,,5,1,3,0,0,0,67.17046
ENSG00000110756,HPS5,chr11,18278668,18322523,-1,0,358,0,1,0,0.93,41,2,35,0,1,0,68.34655333333332
ENSG00000110768,GTF2H1,chr11,18322276,18367045,1,0,896,0,1,0,0.93,28,2,22,0,3,0,70.64052826086956
ENSG00000134333,LDHA,chr11,18394347,18408425,1,0,943,0,2,0,0.99,22,4,17,0,1,0,73.86717999999999
ENSG00000166796,LDHC,chr11,18412306,18452063,1,0,235,0,0,3688,,16,2,3,1,0,0,74.81851219512195
ENSG00000166800,LDHAL6A,chr11,18455824,18479601,1,0,28,0,1,0,0.8,16,1,6,2,0,0,74.937792
ENSG00000074319,TSG101,chr11,18468336,18526965,-1,0,215,0,1,0,0.78,36,2,23,2,1,0,74.13543666666668
ENSG00000151116,UEVLD,chr11,18529607,18588747,-1,0,55,0,1,0,0.77,31,3,21,3,2,0,71.42272333333332
ENSG00000247595,MISFA,chr11,18588781,18610255,1,0,106,0,1,0,0.77,21,1,17,1,2,0,69.57328181818183
ENSG00000179119,SPTY2D1,chr11,18606403,18634791,-1,0,106,0,1,0,0.84,28,1,24,0,1,0,68.71905
ENSG00000151117,TMEM86A,chr11,18693122,18704785,1,0,69,0,1,0,0.95,20,1,18,0,1,0,66.1757923076923
ENSG00000179057,IGSF22,chr11,18704312,18726230,-1,0,23,0,2,0,0.79,30,2,20,0,2,0,65.66452608695653
ENSG00000110786,PTPN5,chr11,18727928,18792721,-1,0,79,0,1,0,0.9,85,3,63,7,0,0,63.76166515151515
ENSG00000170255,MRGPRX1,chr11,18933499,18939414,-1,0,677,0,0,140967,,9,0,7,0,0,0,50.4862
ENSG00000183695,MRGPRX2,chr11,19054455,19060717,-1,0,99,0,0,56262,,4,1,1,0,0,0,49.26242499999999
ENSG00000177054,ZDHHC13,chr11,19117099,19177712,1,0,182,0,1,0,0.71,40,1,28,2,1,0,49.311279032258064
ENSG00000129170,CSRP3,chr11,19176519,19210571,-1,0,487,0,0,29794,,35,3,30,0,0,0,48.74153714285713
ENSG00000129173,E2F8,chr11,19224063,19241684,-1,0,170,0,2,0,0.905,26,2,23,0,1,0,48.078610526315785
ENSG00000166833,NAV2,chr11,19350724,20121601,1,0,139,0,2,0,1.045,938,8,862,11,3,0,49.33022820181112
ENSG00000109851,DBX1,chr11,20156155,20160475,-1,0,69,0,2,0,0.835,13,1,12,0,1,0,59.9847
ENSG00000109854,HTATIP2,chr11,20355910,20383782,1,0,306,0,1,0,0.8,35,3,27,1,1,0,52.48841379310344
ENSG00000185238,PRMT3,chr11,20387549,20509350,1,0,114,0,1,0,0.89,84,1,47,7,1,0,54.80867786885245
ENSG00000165970,SLC6A5,chr11,20599594,20659285,1,0,150,0,1,0,0.84,66,1,30,14,0,0,51.31426
ENSG00000165973,NELL1,chr11,20669551,21577711,1,0,219,0,1,0,0.89,447,4,235,49,0,0,25.89972607260726
ENSG00000171714,ANO5,chr11,21782659,22283567,1,0,517,0,1,0,0.73,227,1,131,29,0,0,16.871259561752986
ENSG00000091664,SLC17A6,chr11,22338381,22379503,1,0,181,0,1,0,0.69,28,1,24,0,0,0,20.989651162790697
ENSG00000183161,FANCF,chr11,22622533,22625823,-1,0,366,0,1,0,0.82,7,2,4,0,1,0,18.761125
ENSG00000148935,GAS2,chr11,22625509,22813803,1,0,168,0,2,0,0.77,165,4,121,11,1,0,20.081507407407408
ENSG00000198168,SVIP,chr11,22813799,22830299,-1,0,81,0,1,0,1.02,11,3,3,2,1,0,22.408841176470588
ENSG00000255359,CCDC179,chr11,22846922,22860474,-1,0,18,0,0,17084,,7,0,1,2,0,0,22.73682857142857
ENSG00000187398,LUZP2,chr11,24496970,25082638,1,0,94,0,1,0,1.02,301,2,142,40,0,0,13.593377891156463
ENSG00000134343,ANO3,chr11,26188842,26663289,1,0,154,0,1,0,0.91,272,7,134,31,0,0,20.196258526315788
ENSG00000169550,MUC15,chr11,26559032,26572263,-1,0,109,0,0,226767,,8,2,3,0,0,0,22.999871428571428
ENSG00000148942,SLC5A12,chr11,26667020,26723427,-1,0,69,0,0,334755,,48,2,30,2,0,0,32.49330877192982
ENSG00000176971,FIBIN,chr11,26994112,26997087,1,0,69,0,0,365985,,6,1,5,0,0,0,42.07765
ENSG00000129151,BBOX1,chr11,27040698,27127810,1,0,292,0,0,235262,,64,4,52,2,0,0,49.15710000000001
ENSG00000109881,CCDC34,chr11,27330827,27363248,-1,0,202,0,1,0,0.91,41,1,37,1,1,0,61.12789393939394
ENSG00000205213,LGR4,chr11,27365961,27472821,-1,0,877,0,1,0,0.86,146,4,133,0,0,0,60.961056481481485
ENSG00000148943,LIN7C,chr11,27494418,27506769,-1,0,197,0,1,0,0.81,14,1,12,0,1,0,60.67096428571428
ENSG00000176697,BDNF,chr11,27654893,27722058,-1,0,1483,0,4,0,0.8825,71,7,51,1,0,0,50.021541176470585
ENSG00000121621,KIF18A,chr11,28020618,28108183,-1,0,386,0,0,2133,,51,1,37,3,1,0,35.9903125
ENSG00000169519,METTL15,chr11,28108248,28527041,1,0,83,0,1,0,0.95,222,2,115,25,1,0,28.15348690476191
ENSG00000182255,KCNA4,chr11,30009552,30017030,-1,0,189,0,2,0,1.005,8,1,6,0,0,0,13.85735
ENSG00000131808,FSHB,chr11,30231014,30235261,1,0,376,0,0,87728,,0,0,0,0,0,0,19.723660000000002
ENSG00000152219,ARL14EP,chr11,30323104,30338458,1,0,90,0,1,0,0.77,15,1,13,0,2,0,20.63660625
ENSG00000066382,MPPED2,chr11,30384493,30586927,-1,0,127,0,3,0,0.85,204,3,178,2,0,0,23.17795539215686
ENSG00000170959,DCDC1,chr11,30830369,31369810,-1,0,91,0,1,0,1.08,267,3,127,37,1,0,33.93620536044362
ENSG00000170946,DNAJC24,chr11,31369840,31432835,1,0,118,0,1,0,1.08,31,1,21,4,1,0,48.005174999999994
ENSG00000148950,IMMP1L,chr11,31432399,31509645,-1,0,106,0,1,0,0.99,42,1,31,5,1,0,46.194086075949365
ENSG00000109911,ELP4,chr11,31509755,31790324,1,0,148,0,1,0,0.99,167,2,113,14,1,0,43.9781665480427
ENSG00000007372,PAX6,chr11,31784779,31817961,-1,0,1000,0,7,0,0.8071,91,13,77,0,0,0,50.10254411764705
ENSG00000285283,,chr11,31812391,32104665,1,0,0,0,9,0,0.8711,270,7,180,19,2,0,47.296605102040814
ENSG00000049449,RCN1,chr11,32090971,32105722,1,0,222,0,1,0,0.89,18,1,16,0,1,0,43.33595625
ENSG00000184937,WT1,chr11,32387775,32435564,-1,9,1195,1,4,0,0.7675,66,3,61,0,0,0,58.48240612244897
ENSG00000149100,EIF3M,chr11,32583785,32606264,1,0,128,0,1,0,0.97,23,1,19,0,1,0,59.808604347826105
ENSG00000186714,CCDC73,chr11,32602721,32794662,-1,0,31,0,0,18538,,79,1,42,3,0,0,59.50922020725389
ENSG00000135378,PRRG4,chr11,32829675,32858120,1,0,79,0,1,0,0.89,21,1,14,2,0,0,62.525324137931044
ENSG00000060749,QSER1,chr11,32892811,32993316,1,0,46,0,1,0,0.88,71,2,42,6,2,0,65.8223504950495
ENSG00000121690,DEPDC7,chr11,33015876,33033582,1,0,88,0,1,0,1.01,21,2,15,1,0,0,67.85834210526316
ENSG00000176148,TCP11L1,chr11,33039417,33105943,1,0,23,0,1,0,0.93,66,3,53,1,1,0,68.59025
ENSG00000176102,CSTF3,chr11,33077188,33162371,-1,0,137,0,1,0,0.88,61,2,46,2,1,0,68.52279418604653
ENSG00000110422,HIPK3,chr11,33256672,33357023,1,0,141,0,1,0,0.92,90,5,78,1,1,0,64.30541287128713
ENSG00000110427,KIAA1549L,chr11,33376108,33674102,1,0,142,0,2,0,0.92,287,1,242,6,0,0,64.16509264214048
ENSG00000284969,,chr11,33698261,33722467,-1,0,1,0,1,0,0.85,42,1,41,0,1,0,71.781204
ENSG00000205177,C11orf91,chr11,33698261,33700826,-1,0,12,0,1,0,0.85,7,1,6,0,1,0,70.8783
ENSG00000085063,CD59,chr11,33703010,33736639,-1,0,805,0,1,0,0.81,55,3,52,0,1,0,72.67603142857142
ENSG00000110429,FBXO3,chr11,33740939,33774543,-1,0,79,0,1,0,0.81,27,3,22,0,1,0,76.1902
ENSG00000135363,LMO2,chr11,33858574,33892076,-1,0,368,0,1,0,0.97,64,3,60,0,0,0,82.67353235294117
ENSG00000135387,CAPRIN1,chr11,34051674,34102610,1,0,133,0,1,0,0.91,39,4,34,0,2,0,78.20518461538462
ENSG00000135372,NAT10,chr11,34105608,34147670,1,0,1428,0,1,0,0.9,37,1,27,2,1,0,75.8197906976744
ENSG00000166016,ABTB2,chr11,34150987,34358010,-1,0,64,0,2,0,0.78,321,2,294,7,0,0,69.86209134615385
ENSG00000121691,CAT,chr11,34438906,34472061,1,0,1390,0,1,0,0.73,38,1,32,1,1,0,67.6883294117647
ENSG00000135374,ELF5,chr11,34478791,34525193,-1,0,110,0,0,39481,,50,2,34,2,0,0,67.88949574468084
ENSG00000135373,EHF,chr11,34617044,34663386,1,0,209,0,0,177734,,80,7,70,0,1,0,70.92961276595746
ENSG00000149089,APIP,chr11,34853094,34916520,-1,0,92,0,1,0,0.82,68,2,49,6,1,0,68.94904307692308
ENSG00000110435,PDHX,chr11,34915829,35020591,1,0,254,0,1,0,0.82,102,3,88,0,2,0,66.38291775700935
ENSG00000026508,CD44,chr11,35138882,35232402,1,0,1554,0,1,0,0.74,173,5,168,0,11,0,61.248120212765954
ENSG00000110436,SLC1A2,chr11,35251205,35420063,-1,0,369,0,1,0,0.93,213,6,194,2,2,0,56.933651176470576
ENSG00000149090,PAMR1,chr11,35431823,35530300,-1,0,105,0,0,11488,,85,3,62,5,0,0,57.48875454545453
ENSG00000179431,FJX1,chr11,35618460,35620865,1,0,66,0,1,0,1.03,7,2,5,0,0,0,60.157675
ENSG00000166326,TRIM44,chr11,35662537,35818007,1,0,230,0,1,0,0.96,148,1,114,6,1,0,58.73502371794872
ENSG00000179241,LDLRAD3,chr11,35943981,36232138,1,0,82,0,1,0,1.03,372,5,321,8,0,0,56.34798477508651
ENSG00000110442,COMMD9,chr11,36269284,36289449,-1,0,139,0,0,86954,,16,1,12,1,1,0,52.094847619047606
ENSG00000135362,PRR5L,chr11,36296120,36465209,1,0,67,0,1,0,0.86,218,7,201,1,10,0,50.593179411764716
ENSG00000175104,TRAF6,chr11,36483769,36510292,-1,0,653,0,1,0,0.81,33,2,26,1,1,0,47.55754444444444
ENSG00000166349,RAG1,chr11,36510372,36593156,1,0,699,0,1,0,0.81,60,2,44,2,2,0,46.11375476190476
ENSG00000175097,RAG2,chr11,36575574,36598279,-1,0,668,0,0,65107,,24,2,19,1,0,0,45.19068695652174
ENSG00000166352,IFTAP,chr11,36594369,36675695,1,0,135,0,0,83902,,56,2,48,2,0,0,42.91834096385543
ENSG00000148948,LRRC4C,chr11,40113474,41459773,-1,0,102,0,0,1852116,,662,5,321,78,0,0,12.45682381305638
ENSG00000166181,API5,chr11,43311955,43344530,1,0,87,0,1,0,0.96,14,2,8,1,1,0,47.35924117647059
ENSG00000052841,TTC17,chr11,43358920,43494933,1,0,89,0,1,0,0.86,84,3,52,7,1,0,53.2774598540146
ENSG00000149084,HSD17B12,chr11,43680509,43857741,1,0,186,0,1,0,0.92,138,2,98,12,1,0,58.20811404494383
ENSG00000166199,ALKBH3,chr11,43880811,43920274,1,0,149,0,1,0,0.9,33,1,29,2,1,0,55.89477000000001
ENSG00000187479,C11orf96,chr11,43942637,43943878,1,0,92,0,1,0,0.96,5,2,3,0,0,0,56.1753
ENSG00000205126,ACCSL,chr11,44047981,44059977,1,0,14,0,0,5991,,6,0,0,3,0,0,59.08425384615384
ENSG00000110455,ACCS,chr11,44065916,44084241,1,0,103,0,1,0,0.89,19,3,7,3,1,0,59.33469473684211
ENSG00000151348,EXT2,chr11,44095648,44251962,1,0,274,0,1,0,0.79,149,2,126,3,1,0,61.40581719745222
ENSG00000052850,ALX4,chr11,44260440,44310139,-1,0,403,0,4,0,0.885,75,1,57,4,0,0,64.95889411764705
ENSG00000085117,CD82,chr11,44564414,44620924,1,0,415,0,1,0,0.74,118,4,108,2,14,0,62.38133965517242
ENSG00000157570,TSPAN18,chr11,44726322,44932427,1,0,131,0,1,0,0.93,331,1,310,0,3,0,49.54992801932367
ENSG00000175274,TP53I11,chr11,44885903,44951306,-1,0,65,0,1,0,0.84,101,4,95,0,1,0,46.17515151515151
ENSG00000019485,PRDM11,chr11,45095806,45235110,1,0,81,0,2,0,1.055,166,3,128,8,2,0,46.165689285714286
ENSG00000019505,SYT13,chr11,45240302,45286341,-1,0,106,0,1,0,0.74,54,1,47,0,0,0,48.50615319148937
ENSG00000175264,CHST1,chr11,45647689,45666096,-1,0,96,0,2,0,0.95,40,1,35,0,0,0,68.08243157894736
ENSG00000181830,SLC35C1,chr11,45804072,45813016,1,0,96,0,1,0,0.75,18,1,16,0,1,0,76.23958999999999
ENSG00000121671,CRY2,chr11,45847118,45883248,1,0,208,0,1,0,0.83,54,2,50,0,1,0,78.03901081081081
ENSG00000121653,MAPK8IP1,chr11,45885618,45906470,1,0,80,0,3,0,0.89,46,3,42,0,0,0,78.8023761904762
ENSG00000234776,FREY1,chr11,45906513,45907272,-1,0,137,0,0,3337,,4,1,3,0,0,0,79.0245
ENSG00000121680,PEX16,chr11,45909663,45918812,-1,0,74,0,1,0,0.76,19,2,16,0,1,0,79.15381
ENSG00000165905,LARGE2,chr11,45918146,45929376,1,0,61,0,2,0,0.77,31,5,25,0,1,0,79.28838333333333
ENSG00000135365,PHF21A,chr11,45929319,46121473,-1,0,79,0,1,0,0.91,187,5,160,1,5,0,78.11584922279792
ENSG00000157613,CREB3L1,chr11,46277637,46321422,1,2,344,1,2,0,0.74,77,1,68,0,0,0,79.67065454545455
ENSG00000149091,DGKZ,chr11,46332905,46380554,1,0,291,0,5,0,0.756,101,6,92,1,8,0,80.51288163265306
ENSG00000110492,MDK,chr11,46380756,46383837,1,0,600,0,1,0,0.76,11,3,8,0,1,0,80.76192499999999
ENSG00000180720,CHRM4,chr11,46383589,46391990,-1,0,109,0,2,0,0.735,25,2,23,0,0,0,80.80478888888888
ENSG00000110497,AMBRA1,chr11,46396414,46594125,-1,0,233,0,1,0,0.88,214,3,188,4,2,0,79.84126683417087
ENSG00000180423,HARBI1,chr11,46601439,46617909,-1,0,11,0,1,0,1.0,26,3,23,0,1,0,78.52119444444445
ENSG00000175224,ATG13,chr11,46617251,46674818,1,0,173,0,1,0,1.0,69,3,65,0,5,0,79.01613559322034
ENSG00000175220,ARHGAP1,chr11,46677075,46700977,-1,0,160,0,1,0,0.84,36,2,33,0,2,0,79.38432399999999
ENSG00000175213,ZNF408,chr11,46701016,46705912,1,0,53,0,1,0,0.75,5,1,2,0,1,0,79.31425000000002
ENSG00000180210,F2,chr11,46719166,46739822,1,0,1182,0,0,13679,,28,1,10,0,0,0,78.82432727272727
ENSG00000175216,CKAP5,chr11,46743048,46846308,-1,0,117,0,1,0,0.91,72,1,47,2,1,0,76.80040192307692
ENSG00000134569,LRP4,chr11,46856717,46918642,-1,0,606,0,1,0,1.04,67,1,55,0,0,0,75.05997619047618
ENSG00000149179,CSTPP1,chr11,46936689,47164385,1,0,55,0,1,0,0.79,211,3,175,4,1,0,73.89537280701755
ENSG00000149182,ARFGAP2,chr11,47164299,47177474,-1,0,54,0,1,0,0.94,23,1,16,0,1,0,78.35801428571428
ENSG00000165912,PACSIN3,chr11,47177520,47187487,-1,0,57,0,1,0,0.93,26,3,23,0,1,0,79.03532
ENSG00000134574,DDB2,chr11,47214457,47239240,1,4,244,1,0,9443,,29,1,27,0,2,0,80.99061923076923
ENSG00000134575,ACP2,chr11,47238400,47249288,-1,0,669,0,1,0,0.91,18,3,14,0,1,0,81.4966
ENSG00000025434,NR1H3,chr11,47248300,47269070,1,0,422,0,1,0,0.91,30,5,23,0,2,0,81.78104545454545
ENSG00000110514,MADD,chr11,47269161,47330038,1,0,172,0,1,0,0.81,59,5,51,2,1,0,81.90393387096772
ENSG00000134571,MYBPC3,chr11,47331406,47352702,-1,0,515,0,1,0,0.71,48,1,46,0,0,0,81.46896086956522
ENSG00000066336,SPI1,chr11,47354860,47409369,-1,0,1020,0,5,0,0.736,94,7,80,0,5,0,80.67957090909091
ENSG00000165915,SLC39A13,chr11,47407132,47416587,1,0,527,0,1,0,0.99,26,4,20,0,2,0,80.04356363636363
ENSG00000165916,PSMC3,chr11,47418765,47426488,-1,0,137,0,1,0,0.91,18,2,12,0,1,0,79.8180375
ENSG00000165917,RAPSN,chr11,47437762,47449192,-1,0,187,0,0,11056,,17,1,11,1,0,0,79.35033333333331
ENSG00000149187,CELF1,chr11,47465933,47565569,-1,0,254,0,2,0,0.83,139,6,124,2,4,0,77.99176534653466
ENSG00000213619,NDUFS3,chr11,47565336,47584565,1,0,267,0,2,0,0.85,26,6,18,0,2,0,77.84331904761905
ENSG00000110536,PTPMT1,chr11,47565430,47573461,1,0,79,0,1,0,0.89,14,2,12,0,1,0,77.7503
ENSG00000123444,KBTBD4,chr11,47572197,47578976,-1,0,48,0,1,0,0.81,11,4,7,0,1,0,77.8421625
ENSG00000196666,FAM180B,chr11,47586207,47589195,1,0,29,0,0,391,,10,1,9,0,0,0,78.07492500000001
ENSG00000172247,C1QTNF4,chr11,47589666,47595642,-1,0,95,0,2,0,1.12,16,1,14,0,0,0,78.20792857142858
ENSG00000109919,MTCH2,chr11,47616697,47642698,-1,0,124,0,1,0,0.97,22,1,18,1,1,0,79.34438148148148
ENSG00000165923,AGBL2,chr11,47659591,47715389,-1,0,143,0,1,0,0.84,57,2,29,5,1,0,80.5722375
ENSG00000109920,FNBP4,chr11,47716494,47767443,-1,0,72,0,1,0,1.08,33,1,26,1,1,0,79.65377692307692
ENSG00000030066,NUP160,chr11,47778087,47848557,-1,0,114,0,1,0,0.94,46,3,32,3,1,0,76.22402777777778
ENSG00000149177,PTPRJ,chr11,47980425,48170839,1,0,212,0,1,0,0.95,287,3,272,2,15,0,66.05964375
ENSG00000175619,OR4B1,chr11,48216810,48217739,1,0,24,0,0,235192,,0,0,0,0,0,0,58.7958
ENSG00000172208,OR4X2,chr11,48245104,48246015,1,0,24,0,0,263486,,0,0,0,0,0,0,56.390100000000004
ENSG00000176567,OR4X1,chr11,48263861,48264778,1,0,25,0,0,282243,,0,0,0,0,0,0,54.436800000000005
ENSG00000176555,OR4S1,chr11,48306223,48307152,1,0,13,0,0,324605,,0,0,0,0,0,0,49.64725
ENSG00000176547,OR4C3,chr11,48324920,48325955,1,0,14,0,0,343302,,1,0,0,0,0,0,47.518
ENSG00000176540,OR4C5,chr11,48365485,48366465,-1,0,12,0,0,383867,,1,0,0,0,0,0,43.721999999999994
ENSG00000237388,OR4A47,chr11,48488793,48489722,1,0,20,0,0,390423,,0,0,0,0,0,0,38.1997
ENSG00000220948,TRIM51G,chr11,48975498,48983885,-1,0,17,0,0,6565,,2,0,0,0,0,0,19.94124
ENSG00000182053,TRIM49B,chr11,49027501,49038451,1,0,24,0,0,9717,,1,0,0,0,0,0,19.90327272727273
