gene_id,gene_name,chrom,start,end,strand,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000148584,A1CF,chr10,50799409,50885716,-1,0,688,0,0,59148,,56,1,38,7,0,0,53.60289090909091
ENSG00000185532,PRKG1,chr10,50990888,52298423,1,0,691,0,3,0,0.9767,899,7,672,53,1,0,52.00046967354741
ENSG00000177613,CSTF2T,chr10,51695486,51699595,-1,0,179,0,1,0,1.13,7,1,6,0,1,0,59.13306666666666
ENSG00000107984,DKK1,chr10,52314281,52318042,1,0,758,0,1,0,0.78,9,2,7,0,0,0,67.31812
ENSG00000165471,MBL2,chr10,52765377,52772784,-1,0,908,0,0,98667,,7,2,4,0,0,0,46.844122222222225
ENSG00000150275,PCDH15,chr10,53802771,55627942,-1,0,420,0,0,366,,603,5,219,99,0,0,13.294285790914067
ENSG00000122952,ZWINT,chr10,56356736,56361392,-1,0,148,0,1,0,1.21,6,2,3,0,1,0,13.30002
ENSG00000151151,IPMK,chr10,58191517,58267959,-1,0,94,0,1,0,0.87,52,1,44,0,1,0,11.3296987012987
ENSG00000122873,CISD1,chr10,58269151,58289586,1,0,145,0,1,0,0.87,24,1,22,0,2,0,11.642227272727274
ENSG00000072401,UBE2D1,chr10,58334975,58370751,1,0,168,0,1,0,0.84,33,1,30,0,1,0,13.852683783783784
ENSG00000108064,TFAM,chr10,58385345,58399220,1,0,404,0,1,0,0.9,10,1,5,1,1,0,14.064566666666668
ENSG00000122870,BICC1,chr10,58512872,58831435,1,0,298,0,1,0,0.94,288,1,237,10,0,0,10.685565736677114
ENSG00000165443,PHYHIPL,chr10,59176643,59247774,1,0,47,0,1,0,1.01,46,2,39,0,0,0,10.355310416666667
ENSG00000148541,FAM13C,chr10,59246118,59363181,-1,0,65,0,1,0,1.07,114,3,110,0,0,0,13.946711016949152
ENSG00000165449,SLC16A9,chr10,59650762,59736002,-1,0,82,0,1,0,0.78,68,1,57,5,1,0,28.741205813953492
ENSG00000227877,MRLN,chr10,59736692,59756041,-1,0,177,0,0,26451,,25,1,23,0,0,0,32.057485
ENSG00000108091,CCDC6,chr10,59788747,59907029,-1,4,421,1,2,0,1.07,147,1,138,1,1,0,38.53010420168067
ENSG00000151150,ANK3,chr10,60026298,60733490,-1,0,665,0,1,0,0.84,686,6,588,22,3,0,35.930827401129946
ENSG00000170312,CDK1,chr10,60778312,60796236,1,0,649,0,1,0,0.74,28,3,20,2,1,0,24.513915789473685
ENSG00000072422,RHOBTB1,chr10,60869438,61001441,-1,0,110,0,2,0,0.805,163,3,149,1,0,0,24.74826766917293
ENSG00000196932,TMEM26,chr10,61406642,61453381,-1,0,54,0,1,0,0.77,32,2,25,0,0,0,44.48777659574468
ENSG00000183346,CABCOCO1,chr10,61662929,61766845,1,0,191,0,1,0,0.86,88,1,70,3,1,0,59.78274095238095
ENSG00000150347,ARID5B,chr10,61901684,62096944,1,0,302,0,1,0,0.82,316,2,308,0,10,0,67.92329132653062
ENSG00000182010,RTKN2,chr10,62183035,62268844,-1,0,135,0,1,0,0.83,80,2,76,1,6,0,63.75146781609197
ENSG00000138311,ZNF365,chr10,62374192,62480288,1,0,165,0,1,0,0.91,105,3,76,11,2,0,50.333462616822416
ENSG00000285837,,chr10,62374192,62672011,1,0,0,0,1,0,0.91,294,3,224,21,4,0,48.9779618729097
ENSG00000181915,ADO,chr10,62804720,62808479,1,0,243,0,1,0,0.87,9,2,7,0,1,0,44.2885
ENSG00000122877,EGR2,chr10,62811996,62819167,-1,0,501,0,2,0,0.845,18,3,15,0,1,0,43.8852875
ENSG00000148572,NRBF2,chr10,63133247,63155031,1,0,116,0,1,0,0.81,22,1,20,0,1,0,44.77876956521739
ENSG00000171988,JMJD1C,chr10,63167221,63521850,-1,0,263,0,2,0,1.085,358,7,292,8,7,0,59.199710955056176
ENSG00000165476,REEP3,chr10,63521397,63625128,1,0,98,0,1,0,1.23,107,1,103,1,2,0,68.19670285714287
ENSG00000183230,CTNNA3,chr10,65912457,67763637,-1,0,396,0,0,448,,860,6,432,87,2,0,22.99328359417161
ENSG00000198739,LRRTM3,chr10,66926036,67101551,1,0,46,0,0,662534,,131,2,85,12,0,0,16.416749152542373
ENSG00000289325,,chr10,66926308,66926346,1,0,24,0,0,837739,,0,0,0,0,0,0,19.2713
ENSG00000108176,DNAJC12,chr10,67796668,67838188,-1,0,102,0,0,11531,,46,2,40,0,0,0,14.08747619047619
ENSG00000096717,SIRT1,chr10,67884656,67918390,1,0,1444,0,1,0,1.1,15,3,10,0,2,0,13.516817647058826
ENSG00000148634,HERC4,chr10,67921899,68075342,-1,0,178,0,1,0,0.74,89,1,68,3,2,0,13.0410012987013
ENSG00000138347,MYPN,chr10,68087897,68212017,1,0,321,0,0,12421,,125,3,108,2,0,0,11.47872
ENSG00000179774,ATOH7,chr10,68230595,68232113,-1,0,214,0,1,0,0.95,5,1,4,0,0,0,12.013950000000001
ENSG00000108187,PBLD,chr10,68282657,68334114,-1,0,105,0,1,0,0.86,58,5,47,0,1,0,13.916401923076922
ENSG00000096746,HNRNPH3,chr10,68331174,68344002,1,0,56,0,1,0,0.86,30,4,21,0,1,0,14.547985714285717
ENSG00000204130,RUFY2,chr10,68341107,68407313,-1,0,44,0,1,0,0.78,38,2,21,2,1,0,15.1260223880597
ENSG00000138346,DNA2,chr10,68414061,68472121,-1,0,115,0,1,0,0.91,33,2,18,1,1,0,15.81800847457627
ENSG00000122912,SLC25A16,chr10,68473079,68527523,-1,0,140,0,1,0,0.91,28,1,19,0,1,0,15.969425000000001
ENSG00000138336,TET1,chr10,68560310,68694586,1,3,644,1,1,0,0.84,110,2,91,4,1,0,15.576330882352943
ENSG00000060339,CCAR1,chr10,68721012,68792377,1,0,100,0,1,0,0.9,35,2,28,0,2,0,15.336236111111113
ENSG00000165730,STOX1,chr10,68827199,68895432,1,0,60,0,1,0,0.96,52,1,34,3,1,0,17.885476811594202
ENSG00000107625,DDX50,chr10,68901264,68946847,1,0,31,0,1,0,0.77,16,1,13,0,1,0,19.18397021276596
ENSG00000165732,DDX21,chr10,68956135,68985072,1,0,396,0,1,0,0.95,24,1,17,0,1,0,19.744629999999994
ENSG00000198954,KIFBP,chr10,68988803,69043544,1,0,49,0,1,0,0.86,36,2,27,2,1,0,21.026169642857145
ENSG00000122862,SRGN,chr10,69088103,69104811,1,0,333,0,0,19096,,35,1,34,0,1,0,26.33452777777778
ENSG00000122958,VPS26A,chr10,69123512,69174412,1,0,67,0,1,0,0.88,30,2,22,2,1,0,30.781519607843137
ENSG00000156502,SUPV3L1,chr10,69180234,69209108,1,0,47,0,1,0,0.85,13,1,10,0,1,0,33.90158333333333
ENSG00000156510,HKDC1,chr10,69220292,69267552,1,0,138,0,1,0,0.75,60,2,42,1,2,0,36.32345102040817
ENSG00000156515,HK1,chr10,69269984,69403496,1,0,980,0,1,0,0.89,189,2,162,4,4,0,41.34235373134327
ENSG00000075073,TACR2,chr10,69403903,69416918,-1,0,145,0,1,0,0.79,28,2,26,0,1,0,46.477021428571426
ENSG00000099282,TSPAN15,chr10,69451150,69507676,1,0,81,0,1,0,0.79,98,1,93,0,1,0,51.7128551724138
ENSG00000122859,NEUROG3,chr10,69571485,69573511,-1,0,139,0,2,0,0.76,5,1,3,0,0,0,57.57770000000001
ENSG00000171224,FAM241B,chr10,69630241,69633614,1,0,30,0,1,0,0.92,9,1,6,0,1,0,58.696940000000005
ENSG00000197467,COL13A1,chr10,69801880,69964275,1,0,361,0,1,0,0.89,242,3,214,10,0,0,62.103236809815954
ENSG00000099284,MACROH2A2,chr10,70052544,70112282,1,0,75,0,1,0,0.92,68,1,51,2,1,0,71.21159166666665
ENSG00000042286,AIFM2,chr10,70097053,70133269,-1,0,290,0,1,0,0.98,49,1,42,0,1,0,72.83037027027027
ENSG00000156521,TYSND1,chr10,70137981,70146700,-1,0,96,0,1,0,0.9,17,1,13,1,1,0,74.49744000000001
ENSG00000079332,SAR1A,chr10,70147289,70170905,-1,0,113,0,1,0,0.85,25,3,17,0,1,0,75.60003200000001
ENSG00000180817,PPA1,chr10,70202831,70233911,-1,0,474,0,1,0,0.91,27,1,19,4,1,0,79.492671875
ENSG00000148734,NPFFR1,chr10,70247329,70284004,-1,0,105,0,2,0,0.825,47,1,42,2,0,0,81.52907631578947
ENSG00000172731,LRRC20,chr10,70298970,70382650,-1,0,20,0,1,0,0.83,112,4,103,0,1,0,81.56165529411766
ENSG00000148730,EIF4EBP2,chr10,70404144,70428618,1,0,60,0,1,0,1.17,34,1,31,0,1,0,79.27945769230769
ENSG00000156574,NODAL,chr10,70431936,70447951,-1,0,233,0,1,0,0.92,24,1,20,0,1,0,78.3077294117647
ENSG00000107719,PALD1,chr10,70477658,70668754,1,0,126,0,2,0,0.745,290,2,263,4,3,0,73.48145364583333
ENSG00000180644,PRF1,chr10,70596401,70602759,-1,0,1169,0,1,0,0.63,16,1,15,0,1,0,72.4596
ENSG00000138316,ADAMTS14,chr10,70672367,70762441,1,0,160,0,1,0,1.19,139,1,107,5,0,0,72.66556373626373
ENSG00000166220,TBATA,chr10,70771238,70785401,-1,0,26,0,0,30356,,27,1,16,1,0,0,73.52835333333333
ENSG00000166224,SGPL1,chr10,70815905,70958701,1,0,664,0,3,0,0.9267,198,2,154,12,3,0,77.5412013888889
ENSG00000166228,PCBD1,chr10,70882280,70888605,-1,0,241,0,1,0,0.75,12,1,10,1,1,0,77.4701625
ENSG00000107731,UNC5B,chr10,71212523,71302885,1,0,177,0,2,0,0.92,194,3,175,3,0,0,68.90071428571429
ENSG00000198246,SLC29A3,chr10,71319259,71381423,1,0,364,0,1,0,0.83,97,2,86,2,2,0,63.67019206349206
ENSG00000107736,CDH23,chr10,71396920,71815947,1,0,458,0,3,0,0.9067,685,8,555,38,11,0,56.91393047619048
ENSG00000214688,C10orf105,chr10,71711701,71737824,-1,0,50,0,0,35510,,58,3,54,0,5,0,60.47032592592591
ENSG00000107738,VSIR,chr10,71747556,71773608,-1,0,402,0,1,0,0.88,65,2,62,0,5,0,63.26527777777778
ENSG00000197746,PSAP,chr10,71816289,71851330,-1,0,1552,0,1,0,0.68,73,2,71,0,1,0,66.68067222222221
ENSG00000122863,CHST3,chr10,71964395,72013558,1,0,273,0,2,0,0.87,97,1,91,0,0,0,69.75109607843137
ENSG00000107742,SPOCK2,chr10,72059034,72089032,-1,0,124,0,1,0,0.75,77,3,74,0,5,0,69.43897419354839
ENSG00000138303,ASCC1,chr10,72096018,72217653,-1,0,524,0,1,0,0.9,119,3,103,0,3,0,70.13683739837398
ENSG00000166295,ANAPC16,chr10,72215863,72235860,1,0,24,0,1,0,0.9,34,3,31,0,2,0,72.3126238095238
ENSG00000168209,DDIT4,chr10,72273919,72276039,1,0,340,0,1,0,0.75,8,1,7,0,1,0,74.7937
ENSG00000148719,DNAJB12,chr10,72332830,72355167,-1,0,38,0,1,0,0.85,41,2,39,0,2,0,77.59840869565218
ENSG00000107745,MICU1,chr10,72367328,72626134,-1,0,172,0,1,0,0.73,199,3,149,12,2,0,75.57884538461538
ENSG00000156026,MCU,chr10,72692110,72887694,1,0,227,0,1,0,0.89,196,5,160,2,1,0,62.001175126903554
ENSG00000138315,OIT3,chr10,72893573,72933036,1,0,113,0,0,163064,,31,1,9,6,0,0,59.411265
ENSG00000138308,PLA2G12B,chr10,72933098,72954845,-1,0,63,0,0,141255,,21,2,12,3,0,0,59.364969565217386
ENSG00000122884,P4HA1,chr10,73005811,73096983,-1,0,165,0,1,0,0.83,74,1,63,1,2,0,59.33947608695653
ENSG00000166321,NUDT13,chr10,73110375,73131828,1,0,53,0,0,13148,,21,1,17,0,1,0,59.5204652173913
ENSG00000122882,ECD,chr10,73130155,73169055,-1,0,111,0,1,0,0.93,22,1,16,0,1,0,59.89646500000001
ENSG00000138286,FAM149B1,chr10,73168119,73244504,1,0,144,0,1,0,0.93,48,1,27,4,2,0,61.396569230769224
ENSG00000213551,DNAJC9,chr10,73183362,73247280,-1,0,35,0,1,0,1.02,46,1,27,4,1,0,61.67391846153846
ENSG00000182180,MRPS16,chr10,73248843,73252693,-1,0,34,0,1,0,0.97,5,2,2,0,1,0,63.13289999999999
ENSG00000156042,CFAP70,chr10,73253762,73358864,-1,0,173,0,1,0,0.84,46,1,20,2,1,0,65.80834056603774
ENSG00000138279,ANXA7,chr10,73375101,73414731,-1,0,281,0,1,0,0.76,28,1,20,1,1,0,69.66595609756098
ENSG00000166343,MSS51,chr10,73423579,73433561,-1,0,42,0,0,9387,,6,1,3,0,1,0,71.11986363636365
ENSG00000107758,PPP3CB,chr10,73436418,73496026,-1,0,220,0,1,0,0.73,51,2,39,2,2,0,73.15052295081966
ENSG00000166348,USP54,chr10,73497538,73626117,-1,0,78,0,1,0,0.79,102,4,80,1,1,0,78.8702511627907
ENSG00000177791,MYOZ1,chr10,73631571,73642103,-1,0,211,0,0,5335,,12,1,10,0,0,0,80.46525454545456
ENSG00000166317,SYNPO2L,chr10,73644881,73663803,-1,0,43,0,1,0,0.78,39,4,34,0,0,0,79.84741
ENSG00000172650,AGAP5,chr10,73674287,73698109,-1,0,58,0,1,0,0.74,11,0,1,1,0,0,78.135052
ENSG00000176986,SEC24C,chr10,73744366,73772173,1,0,69,0,1,0,0.9,33,3,28,0,3,0,73.70073103448274
ENSG00000196968,FUT11,chr10,73772276,73780251,1,0,75,0,1,0,1.01,14,2,7,0,1,0,73.01583333333332
ENSG00000172586,CHCHD1,chr10,73782047,73783652,1,0,34,0,1,0,0.9,5,1,4,0,1,0,72.84616666666666
ENSG00000214655,ZSWIM8,chr10,73785606,73801797,1,0,83,0,1,0,0.94,28,1,23,0,1,0,72.70639411764705
ENSG00000272916,,chr10,73796514,73811651,-1,0,0,0,1,0,0.85,33,1,27,0,1,0,72.68596249999999
ENSG00000166507,NDST2,chr10,73801910,73811963,-1,0,143,0,1,0,0.85,19,1,15,0,1,0,72.6934909090909
ENSG00000148660,CAMK2G,chr10,73812501,73874641,-1,0,598,0,2,0,0.91,95,4,87,1,6,0,73.84275396825396
ENSG00000122861,PLAU,chr10,73909177,73917501,1,0,918,0,1,0,0.81,19,1,18,0,0,0,78.26442999999999
ENSG00000035403,VCL,chr10,73995193,74121363,1,0,462,0,1,0,1.02,164,2,146,1,3,0,81.82632204724409
ENSG00000185009,AP3M1,chr10,74120255,74151055,-1,0,43,0,0,23,,32,2,20,2,1,0,78.831103125
ENSG00000156110,ADK,chr10,74151191,74709963,1,0,286,0,2,0,0.805,420,2,304,23,6,0,72.35963357142856
ENSG00000156650,KAT6B,chr10,74824912,75032631,1,0,354,0,1,0,0.83,242,7,215,4,4,0,73.49568095238095
ENSG00000188716,DUSP29,chr10,75037472,75073655,-1,0,39,0,1,0,1.03,52,1,47,0,0,0,75.79137105263159
ENSG00000079393,DUSP13B,chr10,75094432,75106499,-1,0,46,0,0,4798,,20,0,16,1,0,0,76.84998461538461
ENSG00000293542,DUSP13B,chr10,75094432,75109206,-1,0,6,0,0,2091,,28,1,23,1,1,0,76.88688124999999
ENSG00000293543,DUSP13A,chr10,75094434,75109221,-1,0,36,0,0,2076,,28,1,23,1,1,0,76.88688124999999
ENSG00000156671,SAMD8,chr10,75099586,75182127,1,0,45,0,1,0,0.96,95,3,83,1,2,0,77.64989879518072
ENSG00000165637,VDAC2,chr10,75209983,75231456,1,0,141,0,1,0,0.84,36,3,33,0,2,0,78.04648181818182
ENSG00000165644,COMTD1,chr10,75233641,75236075,-1,0,36,0,1,0,0.7,7,1,6,0,2,0,77.9751
ENSG00000165655,ZNF503,chr10,75397830,75401764,-1,0,106,0,1,0,0.81,16,3,13,0,0,0,81.04856
ENSG00000148655,LRMDA,chr10,75431624,76560168,1,0,110,0,2,0,0.845,1093,5,819,52,1,0,72.40623976970771
ENSG00000156113,KCNMA1,chr10,76869601,77638369,-1,0,839,0,1,0,0.97,977,6,864,18,0,0,56.7676300390117
ENSG00000151208,DLG5,chr10,77790778,77927220,-1,0,134,0,1,0,0.9,213,2,199,3,2,0,34.15914525547445
ENSG00000148606,POLR3A,chr10,77953148,78029549,-1,0,171,0,1,0,0.97,77,1,72,2,1,0,32.41655897435897
ENSG00000138326,RPS24,chr10,78033746,78056813,1,0,128,0,1,0,0.88,44,1,41,0,1,0,33.009825
ENSG00000108175,ZMIZ1,chr10,79068929,79316550,1,0,221,0,2,0,0.99,498,1,486,0,8,0,48.04676385542169
ENSG00000108179,PPIF,chr10,79347466,79355337,1,0,306,0,1,0,1.05,20,1,19,0,1,0,56.22042222222222
ENSG00000165424,ZCCHC24,chr10,79382325,79445625,-1,0,59,0,2,0,0.8,144,1,136,0,0,0,60.78255692307693
ENSG00000253626,EIF5AL1,chr10,79512533,79516440,1,0,19,0,0,65763,,1,0,0,0,0,0,67.84915000000001
ENSG00000185303,SFTPA2,chr10,79555761,79560492,-1,0,483,0,0,108991,,6,1,5,0,0,0,70.03063999999999
ENSG00000122852,SFTPA1,chr10,79610412,79616115,1,0,497,0,0,68292,,7,1,4,0,0,0,72.59495714285713
ENSG00000188199,NUTM2B,chr10,79703227,79714681,1,0,183,0,0,2240,,1,0,0,0,0,0,75.9734846153846
ENSG00000228570,NUTM2E,chr10,79826739,79850878,1,0,109,0,2,0,0.9,8,1,3,1,1,0,72.384676
ENSG00000133661,SFTPD,chr10,79937128,79983996,-1,0,603,0,2,0,0.765,30,3,21,2,0,0,63.03098333333333
ENSG00000133678,TMEM254,chr10,80078646,80092557,1,0,35,0,1,0,0.85,12,2,9,0,1,0,55.46325333333334
ENSG00000189129,PLAC9,chr10,80131682,80145359,1,0,40,0,1,0,0.83,27,4,23,0,1,0,53.27107142857143
ENSG00000122359,ANXA11,chr10,80150889,80205583,-1,0,147,0,1,0,0.79,101,1,94,0,5,0,52.01776964285715
ENSG00000151224,MAT1A,chr10,80269780,80290126,-1,0,288,0,0,62019,,30,1,29,0,0,0,49.7658619047619
ENSG00000170788,DYDC1,chr10,80336105,80356755,-1,0,22,0,1,0,0.87,13,3,5,1,0,0,49.65199545454546
ENSG00000133665,DYDC2,chr10,80344730,80368074,1,0,31,0,1,0,0.87,18,3,6,1,0,0,49.849408333333336
ENSG00000122378,PRXL2A,chr10,80406443,80437115,1,0,75,0,1,0,0.93,45,3,39,1,1,0,52.53805625
ENSG00000108219,TSPAN14,chr10,80454162,80533124,1,0,62,0,1,0,1.05,165,3,159,0,14,0,56.369820000000004
ENSG00000178217,SH2D4B,chr10,80537902,80646560,1,0,49,0,0,1466,,104,2,70,11,0,0,60.115896363636374
ENSG00000185737,NRG3,chr10,81875194,82987179,1,0,158,0,1,0,1.08,652,3,398,64,0,0,48.60098894878706
ENSG00000165678,GHITM,chr10,84139482,84154841,1,0,106,0,1,0,0.79,9,3,2,2,1,0,11.74465294117647
ENSG00000188373,GPR15LG,chr10,84173801,84185294,1,0,81,0,0,9149,,10,1,9,0,1,0,10.523900000000001
ENSG00000148600,CDHR1,chr10,84194537,84219621,1,0,141,0,1,0,0.7,25,2,15,4,0,0,9.974964615384616
ENSG00000204033,LRIT2,chr10,84220571,84225544,-1,0,18,0,0,11809,,5,2,2,0,0,0,9.918873333333334
ENSG00000148604,RGR,chr10,84230666,84259960,1,0,50,0,1,0,0.74,31,3,19,2,0,0,10.324887000000002
ENSG00000148602,LRIT1,chr10,84231520,84241546,-1,0,220,0,1,0,0.74,9,1,5,1,0,0,10.088509090909092
ENSG00000107771,CCSER2,chr10,84328586,84518521,1,0,54,0,1,0,0.99,175,4,140,6,2,0,16.34613979057592
ENSG00000182771,GRID1,chr10,85599552,86366795,-1,0,110,0,2,0,0.83,656,4,418,45,0,0,47.7565640625
ENSG00000062650,WAPL,chr10,86435256,86521843,-1,0,66,0,1,0,0.89,66,1,63,0,1,0,39.83183068181818
ENSG00000122375,OPN4,chr10,86654518,86666460,1,0,176,0,0,22033,,23,1,21,0,0,0,30.483925
ENSG00000289258,,chr10,86654518,86700020,1,0,0,0,0,11128,,98,3,93,0,0,0,29.918454347826092
ENSG00000122367,LDB3,chr10,86666664,86736159,1,0,347,0,1,0,0.91,134,2,125,0,1,0,29.21298571428571
ENSG00000107779,BMPR1A,chr10,86755763,86932825,1,1,381,1,1,0,1.03,159,3,144,2,1,0,26.468555056179774
ENSG00000173269,MMRN2,chr10,86935540,86969481,-1,0,62,0,2,0,0.795,73,4,67,0,2,0,24.931970588235295
ENSG00000173267,SNCG,chr10,86955771,86963261,1,0,536,0,0,5021,,21,3,18,0,0,0,24.8957875
ENSG00000148671,ADIRF,chr10,86968432,87007922,1,0,85,0,2,0,0.735,39,4,30,0,1,0,25.07526097560976
ENSG00000188100,FAM25A,chr10,87020294,87024730,1,0,10,0,0,10394,,2,1,0,0,0,0,25.74151666666667
ENSG00000148672,GLUD1,chr10,87050202,87095049,-1,0,301,0,1,0,0.93,43,3,36,0,2,0,27.323202173913046
ENSG00000122376,SHLD2,chr10,87094006,87191478,1,0,36,0,1,0,0.93,48,2,32,1,2,0,28.46119591836734
ENSG00000184923,NUTM2A,chr10,87225448,87236908,1,0,165,0,0,2243,,2,0,0,0,0,0,28.155338461538463
ENSG00000214562,NUTM2D,chr10,87357720,87370695,1,0,160,0,0,2295,,2,0,0,0,0,0,32.17205714285715
ENSG00000107789,MINPP1,chr10,87504875,87553461,1,0,69,0,1,0,0.85,46,2,44,0,1,0,37.721708163265305
ENSG00000198682,PAPSS2,chr10,87659613,87747708,1,0,366,0,1,0,0.96,89,2,81,0,0,0,46.4585629213483
ENSG00000138138,ATAD1,chr10,87751512,87842355,-1,0,152,0,1,0,0.8,62,2,44,1,1,0,49.140359340659344
ENSG00000227268,KLLN,chr10,87859158,87863533,-1,0,93,0,1,0,0.83,9,2,7,0,1,0,47.929700000000004
ENSG00000171862,PTEN,chr10,87862638,87971930,1,7,1929,1,2,0,0.87,118,3,97,0,1,0,47.47735454545455
ENSG00000289051,MLDHR,chr10,87863559,87863654,1,0,48,0,0,466,,2,2,0,0,1,0,47.8579
ENSG00000184719,RNLS,chr10,88273864,88584530,-1,0,205,0,1,0,0.83,263,2,191,22,2,0,71.97695961538462
ENSG00000204022,LIPJ,chr10,88586753,88606976,1,0,51,0,0,3289,,8,0,1,1,0,0,76.44695714285716
ENSG00000182333,LIPF,chr10,88664441,88678814,1,0,343,0,0,80977,,9,0,8,0,0,0,77.70775624999999
ENSG00000204021,LIPK,chr10,88706249,88752776,1,0,35,0,0,122785,,23,0,13,1,0,0,77.25387916666666
ENSG00000204020,LIPN,chr10,88759982,88779626,1,0,63,0,0,100404,,14,1,9,2,0,0,76.95665714285714
ENSG00000173239,LIPM,chr10,88802730,88820546,1,0,17,0,0,59484,,16,0,12,1,0,0,77.03011052631578
ENSG00000152766,ANKRD22,chr10,88819896,88851844,-1,0,102,0,0,28186,,34,1,32,0,1,0,76.97921212121211
ENSG00000138134,STAMBPL1,chr10,88879380,88975153,1,0,77,0,1,0,1.06,140,5,126,1,3,0,71.15577010309278
ENSG00000107796,ACTA2,chr10,88934822,88991339,-1,0,479,0,1,0,0.73,81,5,72,1,2,0,66.78265438596492
ENSG00000026103,FAS,chr10,88953813,89029605,1,4,1837,1,1,0,0.73,90,6,81,1,4,0,63.136412987012996
ENSG00000138135,CH25H,chr10,89205629,89207317,-1,0,294,0,0,481,,5,1,4,0,1,0,77.23605
ENSG00000107798,LIPA,chr10,89212830,89415367,-1,0,354,0,2,0,0.81,282,14,253,1,6,0,74.28459408866995
ENSG00000119922,IFIT2,chr10,89283694,89309271,1,0,320,0,0,31587,,34,4,30,0,1,0,76.46356923076922
ENSG00000119917,IFIT3,chr10,89327307,89377473,1,0,311,0,0,37175,,86,7,74,1,2,0,71.52333921568626
ENSG00000204010,IFIT1B,chr10,89378056,89385205,1,0,63,0,0,29443,,9,0,8,0,0,0,69.33239999999999
ENSG00000185745,IFIT1,chr10,89392546,89406487,1,0,340,0,0,8161,,12,1,9,0,1,0,68.34058571428571
ENSG00000152778,IFIT5,chr10,89414568,89421605,1,0,94,0,1,0,0.9,12,1,11,0,1,0,67.4816
ENSG00000152779,SLC16A12,chr10,89430174,89556701,-1,0,62,0,1,0,0.8,130,2,107,4,0,0,64.02274531249999
ENSG00000152782,PANK1,chr10,89579497,89645242,-1,0,257,0,1,0,0.94,65,3,52,2,3,0,57.558492537313434
ENSG00000138182,KIF20B,chr10,89701583,89774939,1,0,130,0,1,0,0.75,43,2,21,3,1,0,55.93735810810811
ENSG00000148680,HTR7,chr10,90740823,90858039,-1,0,157,0,1,0,0.98,86,1,55,9,0,0,39.14002542372882
ENSG00000148688,RPP30,chr10,90871487,90908553,1,0,63,0,0,13210,,27,1,22,0,1,0,47.19073589743589
ENSG00000148677,ANKRD1,chr10,90912092,90921091,-1,0,283,0,0,53815,,24,1,23,0,0,0,49.36862
ENSG00000180628,PCGF5,chr10,91162339,91284337,1,0,47,0,2,0,0.99,86,3,71,2,5,0,58.45711951219513
ENSG00000165338,HECTD2,chr10,91409280,91514829,1,0,61,0,1,0,1.04,62,1,42,4,1,0,53.219305607476635
ENSG00000119938,PPP1R3C,chr10,91628442,91633071,-1,0,237,0,1,0,0.83,11,1,10,0,0,0,45.450133333333326
ENSG00000107854,TNKS2,chr10,91798426,91865475,1,0,125,0,1,0,1.06,45,1,43,0,1,0,35.95856617647058
ENSG00000174721,FGFBP3,chr10,91906584,91909486,-1,0,59,0,1,0,0.96,7,2,5,0,1,0,31.44633333333333
ENSG00000095564,BTAF1,chr10,91923770,92031437,1,0,64,0,1,0,1.13,64,1,49,5,1,0,29.121796296296296
ENSG00000107864,CPEB3,chr10,92046692,92291628,-1,0,298,0,2,0,0.885,212,4,169,8,3,0,26.63517804878049
ENSG00000198060,MARCHF5,chr10,92291167,92353964,1,0,110,0,1,0,0.81,47,1,37,1,1,0,30.003462499999998
ENSG00000119912,IDE,chr10,92451684,92574096,-1,0,299,0,1,0,0.85,89,2,55,14,1,0,37.62722357723577
ENSG00000138160,KIF11,chr10,92574105,92655395,1,0,343,0,3,0,0.9933,61,3,45,2,4,0,42.199910975609754
ENSG00000152804,HHEX,chr10,92689903,92695647,1,0,299,0,3,0,0.86,17,2,15,0,0,0,46.91811428571429
ENSG00000138190,EXOC6,chr10,92826831,93059493,1,0,381,0,1,0,0.99,175,3,117,14,3,0,52.765839484978535
ENSG00000187553,CYP26C1,chr10,93060798,93069540,1,0,63,0,3,0,0.88,23,2,8,0,0,0,56.09721999999999
ENSG00000095596,CYP26A1,chr10,93073475,93077885,1,0,182,0,1,0,0.82,13,2,11,0,0,0,56.6362
ENSG00000138119,MYOF,chr10,93306429,93482334,-1,0,262,0,0,14042,,220,2,207,0,1,0,64.36411920903956
ENSG00000138180,CEP55,chr10,93496579,93529094,1,0,276,0,1,0,0.93,27,1,25,0,2,0,65.56136969696969
ENSG00000186188,FFAR4,chr10,93566665,93604480,1,0,258,0,2,0,0.89,50,3,35,1,0,0,66.67921578947369
ENSG00000138207,RBP4,chr10,93590170,93603110,-1,0,1170,0,1,0,0.93,23,2,15,0,0,0,66.79362857142857
ENSG00000095464,PDE6C,chr10,93612537,93666010,1,0,130,0,0,10907,,28,1,18,0,0,0,67.17772407407408
ENSG00000148690,FRA10AC1,chr10,93667883,93703294,-1,0,31,0,1,0,1.07,21,1,13,2,1,0,67.72309444444446
ENSG00000108231,LGI1,chr10,93757840,93806272,1,0,454,0,0,55097,,38,2,33,2,0,0,67.88409999999999
ENSG00000176273,SLC35G1,chr10,93893937,93956062,1,0,36,0,1,0,0.95,50,1,35,6,1,0,64.69481111111112
