gene_id,gene_name,chrom,start,end,strand,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000084463,WBP11,chr12,14784582,14803500,-1,0.0,284.0,0.0,1,0,0.88,12,1,10,1,1,0,46.030770000000004
ENSG00000182993,C12orf60,chr12,14802864,14906586,1,0.0,78.0,0.0,1,0,0.88,112,5,96,3,1,0,44.33329714285714
ENSG00000179256,SMCO3,chr12,14804650,14814182,-1,0.0,10.0,0.0,0,1113,,9,2,6,0,1,0,45.29528
ENSG00000111339,ART4,chr12,14825569,14843526,-1,0.0,729.0,0.0,0,22032,,26,1,23,1,0,0,44.45388421052631
ENSG00000111341,MGP,chr12,14880864,14887639,-1,0.0,419.0,0.0,0,77327,,7,1,6,0,0,0,43.951825
ENSG00000139055,ERP27,chr12,14914039,14938537,-1,0.0,45.0,0.0,0,110502,,30,2,27,0,0,0,43.85888076923076
ENSG00000111348,ARHGDIB,chr12,14942015,14961985,-1,0.0,187.0,0.0,0,138478,,39,2,37,0,5,0,43.51634761904762
ENSG00000139053,PDE6H,chr12,14973042,14981865,1,0.0,104.0,0.0,0,169505,,8,1,7,0,0,0,42.7744
ENSG00000134533,RERG,chr12,15107783,15348675,-1,0.0,93.0,0.0,2,0,0.81,199,5,171,7,0,0,33.01916570247934
ENSG00000151490,PTPRO,chr12,15322257,15602175,1,0.0,180.0,0.0,1,0,0.82,208,3,153,14,4,0,35.50088007117437
ENSG00000151491,EPS8,chr12,15620134,15882330,-1,0.0,157.0,0.0,2,0,0.93,277,6,236,8,2,0,43.99983954372624
ENSG00000023734,STRAP,chr12,15882356,15903478,1,0.0,89.0,0.0,1,0,0.86,17,1,13,1,1,0,43.374204545454546
ENSG00000023697,DERA,chr12,15911284,16037381,1,0.0,40.0,0.0,1,0,0.91,115,3,88,5,1,0,43.610197637795274
ENSG00000188991,SLC15A5,chr12,16188485,16277685,-1,0.0,37.0,0.0,0,276885,,53,1,35,6,0,0,41.415812087912094
ENSG00000008394,MGST1,chr12,16347115,16609259,1,0.0,171.0,0.0,0,435515,,192,9,131,10,0,0,36.629634220532324
ENSG00000048540,LMO3,chr12,16548148,16613168,-1,0.0,170.0,0.0,0,636548,,81,8,65,2,0,0,31.032754545454544
ENSG00000111404,RERGL,chr12,18080869,18320107,-1,0.0,73.0,0.0,0,809284,,135,3,102,10,1,0,29.679843333333334
ENSG00000139144,PIK3C2G,chr12,18242960,18648416,1,0.0,194.0,0.0,0,480975,,285,3,188,20,0,0,40.34623004926109
ENSG00000139151,PLCZ1,chr12,18683169,18738100,-1,0.0,52.0,0.0,0,391291,,35,0,23,6,0,0,51.97300178571429
ENSG00000177938,CAPZA3,chr12,18738119,18739188,1,0.0,145.0,0.0,0,390203,,1,0,1,0,0,0,53.36605
ENSG00000052126,PLEKHA5,chr12,19129524,19376403,1,0.0,129.0,0.0,2,0,0.955,207,2,183,3,1,0,52.025704048583
ENSG00000139154,AEBP2,chr12,19404045,19720801,1,0.0,86.0,0.0,1,0,1.03,285,6,232,12,6,0,53.998696855345905
ENSG00000172572,PDE3A,chr12,20368537,20688583,1,0.0,337.0,0.0,2,0,0.75,266,1,234,9,0,0,22.206529283489097
ENSG00000139155,SLCO1C1,chr12,20695332,20753386,1,0.0,100.0,0.0,0,142262,,20,1,10,2,0,0,26.846974576271183
ENSG00000111700,SLCO1B3,chr12,20810691,20916911,1,0.0,246.0,0.0,0,257621,,35,1,16,4,0,0,25.152332710280376
ENSG00000257046,SLCO1B3-SLCO1B7,chr12,20815674,21090245,1,0.0,75.0,0.0,0,262604,,59,0,22,9,0,0,26.022165454545455
ENSG00000257062,,chr12,21047179,21176895,1,0.0,0.0,0.0,0,260640,,36,0,13,5,0,0,30.927588549618324
ENSG00000134538,SLCO1B1,chr12,21131120,21241074,1,0.0,336.0,0.0,0,196461,,33,0,13,4,0,0,33.40788648648649
ENSG00000084453,SLCO1A2,chr12,21264600,21419676,-1,0.0,225.0,0.0,0,17859,,71,2,47,4,0,0,41.87555192307692
ENSG00000121351,IAPP,chr12,21354959,21379980,1,0.0,661.0,0.0,0,57555,,8,0,2,1,0,0,43.62298846153846
ENSG00000121350,PYROXD1,chr12,21437615,21471250,1,0.0,131.0,0.0,1,0,1.04,20,1,16,0,3,0,47.19296470588235
ENSG00000004700,RECQL,chr12,21468910,21501669,-1,0.0,135.0,0.0,0,40,,17,1,12,1,1,0,47.91160294117647
ENSG00000111711,GOLT1B,chr12,21501781,21518408,1,0.0,76.0,0.0,1,0,0.95,11,1,9,1,3,0,48.47486470588235
ENSG00000134548,SPX,chr12,21526296,21541249,1,0.0,145.0,0.0,1,0,0.79,15,2,9,1,0,0,49.090506250000004
ENSG00000111713,GYS2,chr12,21536107,21604917,-1,0.0,182.0,0.0,0,8059,,58,1,32,5,0,0,50.20302
ENSG00000285854,,chr12,21536203,21657798,-1,0.0,0.0,0.0,1,0,0.74,104,2,74,6,3,0,51.02286422764228
ENSG00000111716,LDHB,chr12,21635340,21757890,-1,0.0,242.0,0.0,1,0,0.74,88,2,74,0,2,0,53.33405
ENSG00000121361,KCNJ8,chr12,21764950,21775615,-1,0.0,357.0,0.0,1,0,0.69,11,4,7,0,0,0,53.535608333333336
ENSG00000069431,ABCC9,chr12,21797389,21942543,-1,0.0,430.0,0.0,1,0,0.88,111,4,82,6,0,0,49.35883265306123
ENSG00000111726,CMAS,chr12,22046174,22065674,1,0.0,78.0,0.0,1,0,0.86,24,1,17,1,1,0,47.48943333333333
ENSG00000111728,ST8SIA1,chr12,22063773,22437041,-1,0.0,127.0,0.0,2,0,1.055,280,2,213,23,7,0,49.932922727272725
ENSG00000111731,C2CD5,chr12,22448567,22544574,-1,0.0,114.0,0.0,1,0,0.87,73,2,52,5,1,0,46.95103195876288
ENSG00000139163,ETNK1,chr12,22625075,22690665,1,1.0,191.0,1.0,1,0,0.98,52,2,40,1,1,0,55.57549552238805
ENSG00000134532,SOX5,chr12,23529504,24562544,-1,0.0,370.0,0.0,1,0,0.97,681,6,479,37,0,0,52.8145911992263
ENSG00000060982,BCAT1,chr12,24810024,24949556,-1,0.0,263.0,0.0,2,0,0.995,150,4,126,4,1,0,49.59905106382978
ENSG00000118308,IRAG2,chr12,25004342,25108489,1,0.0,72.0,0.0,0,55203,,88,3,82,0,2,0,51.22706190476192
ENSG00000118307,DNAI7,chr12,25108289,25195163,-1,0.0,113.0,0.0,1,0,0.96,58,1,35,4,1,0,50.75677954545454
ENSG00000205707,ETFRF1,chr12,25194775,25209645,1,0.0,26.0,0.0,1,0,0.96,16,1,15,0,1,0,50.4147
ENSG00000133703,KRAS,chr12,25205246,25250936,-1,7.0,1815.0,1.0,1,0,0.99,30,3,21,0,1,0,50.20402978723403
ENSG00000152936,LMNTD1,chr12,25409307,25648579,-1,0.0,27.0,0.0,0,22817,,179,2,115,15,1,0,42.10071078838175
ENSG00000123094,RASSF8,chr12,25958068,26079892,1,0.0,94.0,0.0,1,0,1.18,149,8,125,5,0,0,33.89542195121951
ENSG00000123095,BHLHE41,chr12,26120030,26125037,-1,0.0,262.0,0.0,2,0,1.025,14,1,13,0,0,0,36.87871666666667
ENSG00000123096,SSPN,chr12,26121991,26299290,1,0.0,145.0,0.0,3,0,0.98,219,7,182,7,1,0,41.658762359550565
ENSG00000123104,ITPR2,chr12,26335352,26833194,-1,0.0,245.0,0.0,1,0,1.05,452,4,343,29,1,0,48.67392905811624
ENSG00000064102,INTS13,chr12,26904250,26938331,-1,0.0,67.0,0.0,1,0,0.86,26,2,21,0,1,0,64.81808857142858
ENSG00000111790,FGFR1OP2,chr12,26938401,26966650,1,0.0,121.0,0.0,1,0,0.86,24,1,21,0,1,0,65.99824333333335
ENSG00000064115,TM7SF3,chr12,26971579,27014507,-1,0.0,40.0,0.0,1,0,0.97,37,1,31,0,1,0,66.99063863636364
ENSG00000152944,MED21,chr12,27022546,27066343,1,0.0,21.0,0.0,1,0,0.88,29,1,15,2,1,0,66.8115431818182
ENSG00000214700,C12orf71,chr12,27081057,27082578,-1,0.0,9.0,0.0,0,58147,,3,0,3,0,0,0,65.60956666666667
ENSG00000211455,STK38L,chr12,27243968,27325959,1,0.0,96.0,0.0,1,0,0.86,77,1,69,2,1,0,61.8543
ENSG00000029153,BMAL2,chr12,27332836,27425289,1,0.0,134.0,0.0,1,0,0.93,75,2,49,4,0,0,61.24613548387097
ENSG00000165935,SMCO2,chr12,27446736,27502185,1,0.0,17.0,0.0,0,112993,,55,0,34,5,0,0,58.981917857142854
ENSG00000110841,PPFIBP1,chr12,27523431,27695565,1,0.0,261.0,0.0,0,15135,,206,2,194,1,1,0,55.348338505747115
ENSG00000174236,REP15,chr12,27696447,27697596,1,0.0,53.0,0.0,0,13104,,4,1,3,0,0,0,55.184866666666665
ENSG00000061794,MRPS35,chr12,27710801,27756301,1,0.0,47.0,0.0,1,0,0.76,33,1,22,0,1,0,56.3731304347826
ENSG00000205693,MANSC4,chr12,27762427,27780236,-1,0.0,59.0,0.0,1,0,0.88,19,1,14,1,1,0,57.88153157894737
ENSG00000087448,KLHL42,chr12,27780000,27803040,1,0.0,74.0,0.0,1,0,0.88,26,2,22,1,1,0,58.7662
ENSG00000087494,PTHLH,chr12,27958084,27972755,-1,0.0,1267.0,0.0,1,0,1.03,28,8,18,2,0,0,62.92470625
ENSG00000123106,CCDC91,chr12,28133249,28581511,1,0.0,138.0,0.0,1,0,0.95,287,3,185,19,2,0,58.557442
ENSG00000064763,FAR2,chr12,29149016,29341121,1,0.0,146.0,0.0,1,0,0.74,185,4,142,12,2,0,35.29461761658031
ENSG00000087502,ERGIC2,chr12,29337352,29381189,-1,0.0,96.0,0.0,2,0,1.075,19,1,11,1,1,0,34.233695555555556
ENSG00000187950,OVCH1,chr12,29412474,29497686,-1,0.0,32.0,0.0,0,22569,,46,0,25,7,0,0,33.00118390804598
ENSG00000133687,TMTC1,chr12,29500840,29784759,-1,0.0,114.0,0.0,1,0,0.83,268,2,223,12,0,0,32.48533438596491
ENSG00000133704,IPO8,chr12,30628981,30695883,-1,0.0,215.0,0.0,1,0,0.82,46,1,32,2,1,0,41.00089411764706
ENSG00000110888,CAPRIN2,chr12,30709512,30823302,-1,0.0,65.0,0.0,3,0,0.7867,89,10,58,2,2,0,45.40395087719298
ENSG00000110900,TSPAN11,chr12,30926428,30996602,1,0.0,51.0,0.0,1,0,0.88,92,2,73,6,0,0,51.55814166666667
ENSG00000013573,DDX11,chr12,31073282,31104811,1,0.0,125.0,0.0,1,0,0.84,37,1,32,1,1,0,49.30548181818182
ENSG00000139146,SINHCAF,chr12,31280584,31327058,-1,0.0,112.0,0.0,1,0,0.99,58,4,52,0,3,0,60.71464468085107
ENSG00000170456,DENND5B,chr12,31382226,31591170,-1,0.0,105.0,0.0,1,0,1.02,175,2,146,8,0,0,67.81197095238095
ENSG00000233381,AK4P3,chr12,31615023,31652095,-1,0.0,30.0,0.0,1,0,0.92,39,2,33,0,0,0,69.39648157894737
ENSG00000139160,ETFBKMT,chr12,31647160,31673114,1,0.0,19.0,0.0,1,0,0.95,33,6,25,1,2,0,68.81141111111111
ENSG00000151743,AMN1,chr12,31671142,31729121,-1,0.0,23.0,0.0,1,0,0.99,42,2,33,1,1,0,67.86573389830508
ENSG00000300510,,chr12,31749391,31755316,1,0.0,4.0,0.0,0,19864,,9,0,9,0,1,0,67.09628571428571
ENSG00000188375,H3-5,chr12,31791185,31792298,-1,0.0,134.0,0.0,1,0,1.0,2,0,2,0,0,0,67.41635
ENSG00000174718,RESF1,chr12,31959370,31993114,1,0.0,174.0,0.0,1,0,1.2,38,1,36,0,3,0,72.00571428571428
ENSG00000151746,BICD1,chr12,32106817,32383633,1,0.0,72.0,0.0,1,0,1.14,242,4,215,4,1,0,71.1420762589928
ENSG00000139132,FGD4,chr12,32399558,32646050,1,0.0,156.0,0.0,1,0,0.85,256,4,244,1,0,0,60.6146983805668
ENSG00000087470,DNM1L,chr12,32679200,32745650,1,0.0,721.0,0.0,1,0,0.88,45,1,34,4,1,0,56.43264705882353
ENSG00000139131,YARS2,chr12,32727490,32755906,-1,0.0,92.0,0.0,1,0,0.98,22,2,17,2,1,0,56.60143333333334
ENSG00000057294,PKP2,chr12,32790745,32896798,-1,0.0,252.0,0.0,1,0,0.89,104,3,99,0,0,0,54.71347196261683
ENSG00000110975,SYT10,chr12,33374238,33439819,-1,0.0,47.0,0.0,1,0,0.91,33,1,12,3,0,0,29.628653731343285
ENSG00000139133,ALG10,chr12,34022468,34029694,1,0.0,114.0,0.0,1,0,1.21,4,1,3,0,1,0,30.639811111111115
ENSG00000175548,ALG10B,chr12,38316762,38329721,1,0.0,105.0,0.0,1,0,1.14,10,1,4,4,1,0,15.020585714285716
ENSG00000139117,CPNE8,chr12,38646822,38907430,-1,0.0,75.0,0.0,2,0,0.93,147,3,77,19,2,0,14.71746551724138
ENSG00000139116,KIF21A,chr12,39293228,39443718,-1,0.0,153.0,0.0,1,0,0.9,146,2,104,7,2,0,14.75191315789474
ENSG00000173208,ABCD2,chr12,39550033,39619803,-1,0.0,270.0,0.0,0,106336,,46,1,39,1,2,0,20.09141549295775
ENSG00000180116,REDIC1,chr12,39626167,39908300,1,0.0,12.0,0.0,0,182470,,142,1,83,15,1,0,22.496285865724378
ENSG00000151229,SLC2A13,chr12,39755025,40106089,-1,0.0,75.0,0.0,1,0,0.99,239,1,146,22,1,0,24.321257507082155
ENSG00000188906,LRRK2,chr12,40196744,40369285,1,0.0,540.0,0.0,1,0,0.86,124,4,87,7,0,0,15.64429942196532
ENSG00000205592,MUC19,chr12,40393395,40570832,1,0.0,123.0,0.0,0,121888,,69,0,39,8,0,0,16.805558659217876
ENSG00000018236,CNTN1,chr12,40692431,41072415,1,0.0,362.0,0.0,1,0,0.73,238,2,139,27,0,0,17.167805511811025
ENSG00000165966,PDZRN4,chr12,41188320,41574745,1,0.0,74.0,0.0,2,0,0.97,281,3,191,21,1,0,20.662620103092785
ENSG00000151233,GXYLT1,chr12,42081845,42144874,-1,0.0,48.0,0.0,1,0,1.23,62,1,50,1,2,0,33.1100109375
ENSG00000015153,YAF2,chr12,42157104,42238349,-1,0.0,43.0,0.0,2,0,1.06,58,1,40,2,2,0,35.113767073170735
ENSG00000134283,PPHLN1,chr12,42238418,42459715,1,0.0,236.0,0.0,3,0,0.93,170,5,121,7,2,0,47.8784461883408
ENSG00000139168,ZCRB1,chr12,42312086,42326257,-1,0.0,58.0,0.0,1,0,1.0,6,1,4,0,1,0,46.13824666666667
ENSG00000139174,PRICKLE1,chr12,42456753,42590355,-1,0.0,785.0,0.0,3,0,0.9733,123,7,101,1,1,0,54.86561194029851
ENSG00000173157,ADAMTS20,chr12,43352771,43552203,-1,0.0,249.0,0.0,1,0,0.77,85,3,28,16,0,0,35.4164965
ENSG00000129317,PUS7L,chr12,43718992,43759193,-1,0.0,47.0,0.0,1,0,0.96,20,2,11,3,1,0,35.614136585365856
ENSG00000198001,IRAK4,chr12,43758944,43798307,1,0.0,356.0,0.0,1,0,0.96,24,1,18,2,1,0,35.338609999999996
ENSG00000151239,TWF1,chr12,43793460,43806328,-1,0.0,145.0,0.0,1,0,0.95,8,1,7,0,1,0,35.77139999999999
ENSG00000139173,TMEM117,chr12,43835967,44389762,1,0.0,47.0,0.0,1,0,1.19,351,1,169,39,1,0,49.541487207207204
ENSG00000184613,NELL2,chr12,44508274,44921889,-1,0.0,258.0,0.0,1,0,0.76,256,5,212,8,5,0,33.651043614457826
ENSG00000185610,DBX2,chr12,45014672,45051099,-1,0.0,30.0,0.0,1,0,0.84,16,1,8,3,0,0,30.706064864864857
ENSG00000177119,ANO6,chr12,45215987,45482280,1,0.0,403.0,0.0,1,0,0.88,247,2,218,10,1,0,43.45003558052434
ENSG00000189079,ARID2,chr12,45728910,45908040,1,2.0,511.0,1.0,1,0,1.23,117,3,80,7,4,0,52.87720222222222
ENSG00000139218,SCAF11,chr12,45919131,45992120,-1,0.0,205.0,0.0,2,0,1.02,62,2,55,1,1,0,55.73381351351352
ENSG00000111371,SLC38A1,chr12,46183054,46270070,-1,0.0,197.0,0.0,1,0,0.77,120,4,107,0,5,0,53.733653409090905
ENSG00000134294,SLC38A2,chr12,46358185,46372832,-1,0.0,162.0,0.0,1,0,0.96,37,4,33,0,2,0,54.19254375
ENSG00000139209,SLC38A4,chr12,46763642,46832500,-1,0.0,65.0,0.0,1,0,0.83,67,1,51,2,0,0,66.38928142857144
ENSG00000139211,AMIGO2,chr12,47075707,47080902,-1,0.0,133.0,0.0,1,0,0.87,12,2,10,0,2,0,54.6638
ENSG00000179715,PCED1B,chr12,47077945,47236664,1,0.0,71.0,0.0,2,0,0.8,194,6,162,3,9,0,50.808076875
ENSG00000005175,RPAP3,chr12,47661249,47706038,-1,0.0,76.0,0.0,1,0,0.95,20,1,11,1,1,0,65.90927173913045
ENSG00000111405,ENDOU,chr12,47709734,47725567,-1,0.0,163.0,0.0,0,3612,,26,2,23,0,0,0,65.98943529411765
ENSG00000079337,RAPGEF3,chr12,47734363,47771040,-1,0.0,372.0,0.0,1,0,0.66,83,4,79,0,0,0,65.72958947368421
ENSG00000211584,SLC48A1,chr12,47753916,47782751,1,0.0,202.0,0.0,2,0,0.83,68,5,62,0,1,0,65.59563666666666
ENSG00000061273,HDAC7,chr12,47782722,47833132,-1,0.0,315.0,0.0,2,0,0.775,118,8,109,0,7,0,65.45633529411765
ENSG00000111424,VDR,chr12,47841537,47943048,-1,0.0,1470.0,0.0,1,0,0.87,136,4,122,0,3,0,66.56537843137254
ENSG00000134291,TMEM106C,chr12,47963569,47968885,1,0.0,45.0,0.0,1,0,1.08,9,1,8,0,1,0,68.99213333333334
ENSG00000139219,COL2A1,chr12,47972967,48004689,-1,0.0,1222.0,0.0,2,0,0.81,48,1,40,1,0,0,70.20338484848486
ENSG00000079387,SENP1,chr12,48039784,48106308,-1,0.0,277.0,0.0,1,0,0.81,111,4,48,15,1,0,75.91743283582089
ENSG00000152556,PFKM,chr12,48105139,48150704,1,0.0,275.0,0.0,1,0,0.81,91,7,68,1,1,0,78.9992425531915
ENSG00000177981,ASB8,chr12,48147789,48181213,-1,0.0,59.0,0.0,1,0,0.78,64,3,42,3,1,0,79.91911470588236
ENSG00000177875,CCDC184,chr12,48183644,48185926,1,0.0,15.0,0.0,1,0,0.8,6,1,5,0,1,0,80.01216666666666
ENSG00000172640,OR10AD1,chr12,48202339,48203292,-1,0.0,16.0,0.0,0,3337,,3,1,2,0,0,0,79.8493
ENSG00000187166,H1-7,chr12,48328980,48330279,1,0.0,149.0,0.0,1,0,1.0,1,0,0,0,0,0,75.9153
ENSG00000167528,ZNF641,chr12,48337180,48351414,-1,0.0,72.0,0.0,1,0,0.92,11,2,9,0,2,0,75.20777333333332
ENSG00000139223,ANP32D,chr12,48472559,48473622,1,0.0,7.0,0.0,0,54369,,0,0,0,0,0,0,66.72395
ENSG00000177627,C12orf54,chr12,48482498,48496524,1,0.0,25.0,0.0,0,31467,,4,0,4,0,0,0,65.99968125
ENSG00000284723,OR8S1,chr12,48525632,48526570,1,0.0,6.0,0.0,0,1421,,1,0,0,0,0,0,65.0489
ENSG00000198678,OR5BS1,chr12,48559882,48562956,1,0.0,2.0,0.0,0,31536,,0,0,0,0,0,0,64.90010000000001
ENSG00000167531,LALBA,chr12,48567684,48570066,-1,0.0,84.0,0.0,0,39338,,0,0,0,0,0,0,64.90943333333334
ENSG00000139620,KANSL2,chr12,48653211,48682247,-1,0.0,39.0,0.0,1,0,0.83,24,2,17,1,1,0,63.40656333333333
ENSG00000129315,CCNT1,chr12,48688458,48716998,-1,0.0,132.0,0.0,1,0,0.93,24,2,15,1,1,0,61.90408666666668
ENSG00000257987,SPMIP11,chr12,48727435,48765790,1,0.0,4.0,0.0,0,10337,,27,0,20,1,0,0,60.13732
ENSG00000174233,ADCY6,chr12,48766191,48789906,-1,0.0,223.0,0.0,2,0,0.785,36,5,31,0,0,0,59.362776
ENSG00000167535,CACNB3,chr12,48813794,48828941,1,0.0,160.0,0.0,2,0,0.795,31,5,25,1,3,0,59.33271875
ENSG00000174243,DDX23,chr12,48829756,48852842,-1,0.0,66.0,0.0,1,0,0.79,16,1,5,3,1,0,59.67837083333333
ENSG00000172602,RND1,chr12,48857145,48865870,-1,0.0,64.0,0.0,0,4755,,18,1,16,0,1,0,60.174310000000006
ENSG00000272822,,chr12,48903503,48957365,-1,0.0,1.0,0.0,2,0,0.77,59,7,47,2,4,0,62.86847037037037
ENSG00000139537,CCDC65,chr12,48904110,48931840,1,0.0,81.0,0.0,1,0,0.79,28,4,20,2,2,0,62.27261724137931
ENSG00000134285,FKBP11,chr12,48921518,48926474,-1,0.0,120.0,0.0,1,0,0.79,9,3,6,0,1,0,62.533879999999996
ENSG00000134287,ARF3,chr12,48935723,48957514,-1,0.0,236.0,0.0,1,0,0.75,25,2,22,0,1,0,63.662339130434795
ENSG00000169884,WNT10B,chr12,48965340,48971735,-1,0.0,181.0,0.0,1,0,0.9,18,2,16,0,0,0,64.8619875
ENSG00000125084,WNT1,chr12,48978322,48982620,1,0.0,602.0,0.0,1,0,0.81,12,1,11,0,1,0,65.60973333333334
ENSG00000181418,DDN,chr12,48995149,48999375,-1,0.0,71.0,0.0,2,0,0.77,12,5,7,0,0,0,66.71673999999999
ENSG00000288710,,chr12,49002274,49024075,-1,0.0,0.0,0.0,1,0,0.85,28,1,24,0,1,0,67.85416086956522
ENSG00000181929,PRKAG1,chr12,49002274,49018807,-1,0.0,480.0,0.0,1,0,0.85,18,1,16,0,1,0,67.67350555555555
ENSG00000167548,KMT2D,chr12,49018975,49060794,-1,4.0,821.0,1.0,2,0,0.885,88,3,74,1,2,0,69.79868372093024
ENSG00000167550,RHEBL1,chr12,49064676,49070039,-1,0.0,51.0,0.0,1,0,0.93,6,1,4,0,1,0,71.69276666666666
ENSG00000139549,DHH,chr12,49086656,49094801,-1,0.0,453.0,0.0,4,0,0.955,17,2,15,0,0,0,73.03105555555555
ENSG00000139636,LMBR1L,chr12,49097136,49110900,-1,0.0,276.0,0.0,1,0,0.84,19,1,17,0,1,0,73.59802666666666
ENSG00000123416,TUBA1B,chr12,49127782,49131397,-1,0.0,377.0,0.0,1,0,0.95,8,4,4,0,1,0,74.31717499999999
ENSG00000167552,TUBA1A,chr12,49184686,49189324,-1,0.0,466.0,0.0,1,0,0.87,13,3,10,0,1,0,74.26182
ENSG00000167553,TUBA1C,chr12,49188736,49274600,1,0.0,328.0,0.0,2,0,0.86,119,7,103,3,3,0,73.66111839080462
ENSG00000135406,PRPH,chr12,49295147,49298686,1,0.0,169.0,0.0,1,0,0.75,13,1,12,0,0,0,73.55264
ENSG00000135451,TROAP,chr12,49323216,49331733,1,0.0,105.0,0.0,1,0,1.0,12,2,7,0,1,0,74.00061
ENSG00000186897,C1QL4,chr12,49332409,49337188,-1,0.0,20.0,0.0,2,0,0.865,13,1,7,0,0,0,74.13478333333333
ENSG00000178401,DNAJC22,chr12,49345607,49357546,1,0.0,24.0,0.0,1,0,0.77,14,2,11,0,0,0,74.51565384615387
ENSG00000123352,SPATS2,chr12,49366240,49528438,1,0.0,48.0,0.0,2,0,0.96,147,2,126,6,1,0,78.0457337423313
ENSG00000135519,KCNH3,chr12,49539028,49558337,1,0.0,222.0,0.0,2,0,0.83,48,1,44,1,0,0,82.831645
ENSG00000187778,MCRS1,chr12,49556544,49568145,-1,0.0,63.0,0.0,1,0,0.94,21,2,17,0,1,0,83.2091
ENSG00000110844,PRPF40B,chr12,49568218,49644666,1,0.0,137.0,0.0,2,0,0.945,93,3,68,4,2,0,83.22652564102562
ENSG00000135436,FAM186B,chr12,49582885,49605639,-1,0.0,41.0,0.0,0,14449,,24,0,16,0,0,0,83.46575416666666
ENSG00000161791,FMNL3,chr12,49636499,49708165,-1,0.0,75.0,0.0,1,0,0.91,109,1,102,1,6,0,81.4747236111111
ENSG00000139644,TMBIM6,chr12,49707725,49764935,1,0.0,160.0,0.0,2,0,0.84,53,3,33,3,4,0,78.84534655172415
ENSG00000167566,NCKAP5L,chr12,49791140,49828750,-1,0.0,65.0,0.0,2,0,0.71,66,2,60,0,2,0,75.79606666666666
ENSG00000186666,BCDIN3D,chr12,49836043,49843106,-1,0.0,37.0,0.0,1,0,1.02,6,1,4,0,2,0,74.8220125
ENSG00000135472,FAIM2,chr12,49866896,49904217,-1,0.0,174.0,0.0,1,0,0.87,76,3,66,1,0,0,74.14863684210526
ENSG00000167580,AQP2,chr12,49950737,49958878,1,0.0,429.0,0.0,1,0,0.77,20,2,18,0,0,0,74.87909999999998
ENSG00000161798,AQP5,chr12,49961811,49965682,1,0.0,340.0,0.0,1,0,0.99,11,1,10,0,0,0,75.06652
ENSG00000086159,AQP6,chr12,49967194,49977139,1,0.0,83.0,0.0,1,0,0.85,24,3,21,0,0,0,75.2364
ENSG00000161800,RACGAP1,chr12,49976923,50033136,-1,0.0,160.0,0.0,2,0,0.9,67,3,55,0,1,0,75.84960344827587
ENSG00000110881,ASIC1,chr12,50057548,50083621,1,0.0,169.0,0.0,2,0,0.85,49,2,40,0,0,0,76.3750814814815
ENSG00000066117,SMARCD1,chr12,50085200,50100712,1,0.0,196.0,0.0,1,0,1.02,15,2,12,0,1,0,76.22388823529411
ENSG00000167588,GPD1,chr12,50103982,50111316,1,0.0,173.0,0.0,0,281,,15,1,14,0,1,0,76.028075
ENSG00000178449,COX14,chr12,50112082,50120457,1,0.0,31.0,0.0,1,0,0.78,15,2,13,0,1,0,75.87868888888887
ENSG00000139624,CERS5,chr12,50129289,50167533,-1,0.0,84.0,0.0,1,0,0.84,34,1,27,0,1,0,75.119355
ENSG00000050405,LIMA1,chr12,50175788,50283524,-1,0.0,120.0,0.0,1,0,1.05,152,8,137,2,3,0,73.6727119266055
ENSG00000185958,FAM186A,chr12,50326230,50396622,-1,0.0,26.0,0.0,0,4144,,53,1,31,4,0,0,76.12660972222223
ENSG00000161813,LARP4,chr12,50392383,50480007,1,0.0,58.0,0.0,1,0,0.88,63,3,50,2,1,0,77.04698988764044
ENSG00000066084,DIP2B,chr12,50504962,50748657,1,0.0,104.0,0.0,1,0,1.01,301,1,285,1,5,0,79.56021959183673
ENSG00000123268,ATF1,chr12,50763710,50821162,1,0.0,240.0,0.0,1,0,0.97,50,2,44,0,1,0,76.93989827586208
ENSG00000186452,TMPRSS12,chr12,50842920,50887884,1,0.0,148.0,0.0,1,0,0.74,30,1,13,4,0,0,76.12371304347826
ENSG00000185432,TMT1A,chr12,50923472,50932510,1,0.0,108.0,0.0,0,80331,,16,1,15,0,1,0,75.22612727272727
ENSG00000289695,,chr12,50924969,50970700,1,0.0,0.0,0.0,0,55157,,51,2,39,4,1,0,74.8432425531915
ENSG00000214511,HIGD1C,chr12,50952538,50970607,1,0.0,8.0,0.0,0,55250,,13,0,5,4,0,0,74.55828947368418
ENSG00000110911,SLC11A2,chr12,50979401,51028566,-1,0.0,483.0,0.0,1,0,0.79,72,4,67,0,2,0,73.36748039215686
ENSG00000050426,LETMD1,chr12,51047962,51060426,1,0.0,75.0,0.0,1,0,0.73,14,1,13,0,1,0,71.55020769230768
ENSG00000110925,CSRNP2,chr12,51061205,51083664,-1,0.0,30.0,0.0,1,0,0.95,30,1,27,0,1,0,70.9054875
ENSG00000135457,TFCP2,chr12,51093656,51173137,-1,0.0,171.0,0.0,1,0,1.02,43,2,28,3,1,0,69.99746125
ENSG00000184271,POU6F1,chr12,51186936,51218062,-1,0.0,41.0,0.0,1,0,0.94,45,3,39,0,1,0,71.122975
